Version,Date_of_report,Date_of_statistics,Region_level,Region_code,Region_name,Birth_year,Vaccination_coverage_partly,Vaccination_coverage_completed,Age_group
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0589,Oudewater,<2004,86,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0589,Oudewater,2004-2009,59,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0590,Papendrecht,<=2009,80,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0590,Papendrecht,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0590,Papendrecht,2004-2009,53,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0597,Ridderkerk,<=2009,75,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0597,Ridderkerk,<2004,77,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0597,Ridderkerk,2004-2009,45,30,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0599,Rotterdam,<=2009,67,55,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0599,Rotterdam,<2004,69,58,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0599,Rotterdam,2004-2009,33,23,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0603,Rijswijk,<=2009,78,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0603,Rijswijk,<2004,80,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0603,Rijswijk,2004-2009,48,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0606,Schiedam,<=2009,69,59,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0606,Schiedam,<2004,72,61,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0606,Schiedam,2004-2009,39,28,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0610,Sliedrecht,<=2009,74,62,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0610,Sliedrecht,<2004,77,65,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0610,Sliedrecht,2004-2009,42,30,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0613,Albrandswaard,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0613,Albrandswaard,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0613,Albrandswaard,2004-2009,58,42,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0614,Westvoorne,<=2009,85,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0614,Westvoorne,<2004,86,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0614,Westvoorne,2004-2009,60,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0622,Vlaardingen,<=2009,73,63,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0622,Vlaardingen,<2004,75,65,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0622,Vlaardingen,2004-2009,42,30,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0626,Voorschoten,<=2009,86,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0626,Voorschoten,<2004,88,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0626,Voorschoten,2004-2009,65,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0627,Waddinxveen,<=2009,78,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0627,Waddinxveen,<2004,80,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0627,Waddinxveen,2004-2009,50,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0629,Wassenaar,<=2009,83,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0629,Wassenaar,<2004,85,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0629,Wassenaar,2004-2009,64,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0632,Woerden,<=2009,84,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0632,Woerden,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0632,Woerden,2004-2009,63,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0637,Zoetermeer,<=2009,77,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0637,Zoetermeer,<2004,80,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0637,Zoetermeer,2004-2009,49,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0638,Zoeterwoude,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0638,Zoeterwoude,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0638,Zoeterwoude,2004-2009,65,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0642,Zwijndrecht,<=2009,76,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0642,Zwijndrecht,<2004,79,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0642,Zwijndrecht,2004-2009,43,31,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0654,Borsele,<=2009,76,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0654,Borsele,<2004,78,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0654,Borsele,2004-2009,49,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0664,Goes,<=2009,80,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0664,Goes,<2004,82,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0664,Goes,2004-2009,57,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0668,West Maas en Waal,<=2009,87,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0668,West Maas en Waal,<2004,89,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0668,West Maas en Waal,2004-2009,62,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0677,Hulst,<=2009,84,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0677,Hulst,<2004,85,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0677,Hulst,2004-2009,67,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0678,Kapelle,<=2009,82,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0678,Kapelle,<2004,84,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0678,Kapelle,2004-2009,56,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0687,Middelburg,<=2009,77,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0687,Middelburg,<2004,79,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0687,Middelburg,2004-2009,49,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0703,Reimerswaal,<=2009,59,50,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0703,Reimerswaal,<2004,62,53,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0703,Reimerswaal,2004-2009,30,22,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0715,Terneuzen,<=2009,79,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0715,Terneuzen,<2004,81,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0715,Terneuzen,2004-2009,56,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0716,Tholen,<=2009,67,57,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0716,Tholen,<2004,70,60,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0716,Tholen,2004-2009,37,25,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0717,Veere,<=2009,80,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0717,Veere,<2004,82,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0717,Veere,2004-2009,51,39,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0718,Vlissingen,<=2009,74,66,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0718,Vlissingen,<2004,76,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0718,Vlissingen,2004-2009,48,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0736,De Ronde Venen,<=2009,82,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0736,De Ronde Venen,<2004,84,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0736,De Ronde Venen,2004-2009,59,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0737,Tytsjerksteradiel,<=2009,77,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0737,Tytsjerksteradiel,<2004,80,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0737,Tytsjerksteradiel,2004-2009,46,34,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0743,Asten,<=2009,85,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0743,Asten,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0743,Asten,2004-2009,68,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0744,Baarle-Nassau,<=2009,86,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0744,Baarle-Nassau,<2004,88,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0744,Baarle-Nassau,2004-2009,62,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0748,Bergen op Zoom,<=2009,80,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0748,Bergen op Zoom,<2004,82,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0748,Bergen op Zoom,2004-2009,51,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0753,Best,<=2009,85,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0753,Best,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0753,Best,2004-2009,66,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0755,Boekel,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0755,Boekel,<2004,88,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0755,Boekel,2004-2009,67,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0756,Boxmeer,<=2009,88,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0756,Boxmeer,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0756,Boxmeer,2004-2009,69,51,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0757,Boxtel,<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0757,Boxtel,<2004,87,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0757,Boxtel,2004-2009,66,51,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0758,Breda,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0758,Breda,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0758,Breda,2004-2009,59,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0762,Deurne,<=2009,85,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0762,Deurne,<2004,87,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0762,Deurne,2004-2009,62,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0765,Pekela,<=2009,78,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0765,Pekela,<2004,80,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0765,Pekela,2004-2009,55,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0766,Dongen,<=2009,86,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0766,Dongen,<2004,88,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0766,Dongen,2004-2009,67,54,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0770,Eersel,<=2009,89,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0770,Eersel,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0770,Eersel,2004-2009,69,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0772,Eindhoven,<=2009,77,66,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0772,Eindhoven,<2004,79,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0772,Eindhoven,2004-2009,49,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0777,Etten-Leur,<=2009,83,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0777,Etten-Leur,<2004,85,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0777,Etten-Leur,2004-2009,62,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0779,Geertruidenberg,<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0779,Geertruidenberg,<2004,87,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0779,Geertruidenberg,2004-2009,66,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0784,Gilze en Rijen,<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0784,Gilze en Rijen,<2004,87,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0784,Gilze en Rijen,2004-2009,62,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0785,Goirle,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0785,Goirle,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0785,Goirle,2004-2009,70,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0786,Grave,<=2009,84,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0786,Grave,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0786,Grave,2004-2009,62,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0794,Helmond,<=2009,75,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0794,Helmond,<2004,78,67,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0794,Helmond,2004-2009,48,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0796,'s-Hertogenbosch,<=2009,82,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0796,'s-Hertogenbosch,<2004,84,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0796,'s-Hertogenbosch,2004-2009,57,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0797,Heusden,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0797,Heusden,<2004,88,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0797,Heusden,2004-2009,65,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0798,Hilvarenbeek,<=2009,91,79,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0798,Hilvarenbeek,<2004,92,81,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0798,Hilvarenbeek,2004-2009,74,55,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0809,Loon op Zand,<=2009,86,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0809,Loon op Zand,<2004,87,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0809,Loon op Zand,2004-2009,69,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0815,Mill en Sint Hubert,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0815,Mill en Sint Hubert,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0815,Mill en Sint Hubert,2004-2009,73,54,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0820,"Nuenen, Gerwen en Nederwetten",<=2009,87,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0820,"Nuenen, Gerwen en Nederwetten",<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0820,"Nuenen, Gerwen en Nederwetten",2004-2009,66,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0823,Oirschot,<=2009,90,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0823,Oirschot,<2004,91,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0823,Oirschot,2004-2009,75,54,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0824,Oisterwijk,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0824,Oisterwijk,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0824,Oisterwijk,2004-2009,66,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0826,Oosterhout,<=2009,83,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0826,Oosterhout,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0826,Oosterhout,2004-2009,57,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0828,Oss,<=2009,82,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0828,Oss,<2004,83,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0828,Oss,2004-2009,61,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0840,Rucphen,<=2009,84,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0840,Rucphen,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0840,Rucphen,2004-2009,63,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0845,Sint-Michielsgestel,<=2009,89,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0845,Sint-Michielsgestel,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0845,Sint-Michielsgestel,2004-2009,70,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0847,Someren,<=2009,85,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0847,Someren,<2004,86,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0847,Someren,2004-2009,64,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0848,Son en Breugel,<=2009,86,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0848,Son en Breugel,<2004,88,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0848,Son en Breugel,2004-2009,70,55,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0851,Steenbergen,<=2009,80,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0851,Steenbergen,<2004,82,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0851,Steenbergen,2004-2009,54,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0852,Waterland,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0852,Waterland,<2004,88,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0852,Waterland,2004-2009,62,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0855,Tilburg,<=2009,77,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0855,Tilburg,<2004,79,67,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0855,Tilburg,2004-2009,53,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0856,Uden,<=2009,83,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0856,Uden,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0856,Uden,2004-2009,62,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0858,Valkenswaard,<=2009,85,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0858,Valkenswaard,<2004,87,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0858,Valkenswaard,2004-2009,61,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0861,Veldhoven,<=2009,86,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0861,Veldhoven,<2004,88,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0861,Veldhoven,2004-2009,64,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0865,Vught,<=2009,87,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0865,Vught,<2004,88,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0865,Vught,2004-2009,70,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0866,Waalre,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0866,Waalre,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0866,Waalre,2004-2009,64,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0867,Waalwijk,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0867,Waalwijk,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0867,Waalwijk,2004-2009,58,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0873,Woensdrecht,<=2009,85,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0873,Woensdrecht,<2004,86,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0873,Woensdrecht,2004-2009,62,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0879,Zundert,<=2009,87,78,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0879,Zundert,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0879,Zundert,2004-2009,67,56,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0880,Wormerland,<=2009,82,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0880,Wormerland,<2004,84,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0880,Wormerland,2004-2009,55,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0882,Landgraaf,<=2009,76,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0882,Landgraaf,<2004,78,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0882,Landgraaf,2004-2009,45,34,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0888,Beek,<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0888,Beek,<2004,86,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0888,Beek,2004-2009,59,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0889,Beesel,<=2009,83,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0889,Beesel,<2004,85,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0889,Beesel,2004-2009,56,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0893,Bergen (L.),<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0893,Bergen (L.),<2004,86,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0893,Bergen (L.),2004-2009,61,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0899,Brunssum,<=2009,75,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0899,Brunssum,<2004,77,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0899,Brunssum,2004-2009,43,31,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0907,Gennep,<=2009,82,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0907,Gennep,<2004,84,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0907,Gennep,2004-2009,62,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0917,Heerlen,<=2009,71,62,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0917,Heerlen,<2004,73,64,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0917,Heerlen,2004-2009,38,28,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0928,Kerkrade,<=2009,72,64,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0928,Kerkrade,<2004,73,66,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0928,Kerkrade,2004-2009,41,31,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0935,Maastricht,<=2009,78,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0935,Maastricht,<2004,79,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0935,Maastricht,2004-2009,57,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0938,Meerssen,<=2009,85,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0938,Meerssen,<2004,87,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0938,Meerssen,2004-2009,63,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0944,Mook en Middelaar,<=2009,88,78,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0944,Mook en Middelaar,<2004,89,80,18+
