Version,Date_of_report,Date_of_statistics,Perc_covid_symptoms,MA_perc_covid_symptoms
1,2023-03-07T10:00:00Z,2020-11-01,"3,90",
1,2023-03-07T10:00:00Z,2020-11-02,"4,96",
1,2023-03-07T10:00:00Z,2020-11-03,"4,64",
1,2023-03-07T10:00:00Z,2020-11-04,"4,34","4,44"
1,2023-03-07T10:00:00Z,2020-11-05,"4,20","4,32"
1,2023-03-07T10:00:00Z,2020-11-06,"5,52","4,05"
1,2023-03-07T10:00:00Z,2020-11-07,"3,55","4,09"
1,2023-03-07T10:00:00Z,2020-11-08,"3,03","3,87"
1,2023-03-07T10:00:00Z,2020-11-09,"3,05","3,64"
1,2023-03-07T10:00:00Z,2020-11-10,"4,97","3,30"
1,2023-03-07T10:00:00Z,2020-11-11,"2,76","3,24"
1,2023-03-07T10:00:00Z,2020-11-12,"2,61","3,35"
1,2023-03-07T10:00:00Z,2020-11-13,"3,12","3,33"
1,2023-03-07T10:00:00Z,2020-11-14,"3,13","3,02"
1,2023-03-07T10:00:00Z,2020-11-15,"3,82","2,99"
1,2023-03-07T10:00:00Z,2020-11-16,"2,88","2,98"
1,2023-03-07T10:00:00Z,2020-11-17,"2,85","3,04"
1,2023-03-07T10:00:00Z,2020-11-18,"2,49","2,98"
1,2023-03-07T10:00:00Z,2020-11-19,"2,55","2,79"
1,2023-03-07T10:00:00Z,2020-11-20,"3,56","2,81"
1,2023-03-07T10:00:00Z,2020-11-21,"2,72","2,83"
1,2023-03-07T10:00:00Z,2020-11-22,"2,47","2,85"
1,2023-03-07T10:00:00Z,2020-11-23,"3,00","2,85"
1,2023-03-07T10:00:00Z,2020-11-24,"3,04","2,80"
1,2023-03-07T10:00:00Z,2020-11-25,"2,63","2,77"
1,2023-03-07T10:00:00Z,2020-11-26,"2,52","2,88"
1,2023-03-07T10:00:00Z,2020-11-27,"3,24","2,83"
1,2023-03-07T10:00:00Z,2020-11-28,"2,49","2,82"
1,2023-03-07T10:00:00Z,2020-11-29,"3,26","2,77"
1,2023-03-07T10:00:00Z,2020-11-30,"2,66","2,84"
1,2023-03-07T10:00:00Z,2020-12-01,"2,94","2,82"
1,2023-03-07T10:00:00Z,2020-12-02,"2,29","2,97"
1,2023-03-07T10:00:00Z,2020-12-03,"2,99","3,00"
1,2023-03-07T10:00:00Z,2020-12-04,"3,14","3,11"
1,2023-03-07T10:00:00Z,2020-12-05,"3,48","3,18"
1,2023-03-07T10:00:00Z,2020-12-06,"3,47","3,31"
1,2023-03-07T10:00:00Z,2020-12-07,"3,43","3,40"
1,2023-03-07T10:00:00Z,2020-12-08,"3,45","3,37"
1,2023-03-07T10:00:00Z,2020-12-09,"3,18","3,33"
1,2023-03-07T10:00:00Z,2020-12-10,"3,66","3,32"
1,2023-03-07T10:00:00Z,2020-12-11,"2,95","3,27"
1,2023-03-07T10:00:00Z,2020-12-12,"3,18","3,20"
1,2023-03-07T10:00:00Z,2020-12-13,"3,37","3,30"
1,2023-03-07T10:00:00Z,2020-12-14,"3,07","3,22"
1,2023-03-07T10:00:00Z,2020-12-15,"2,97","3,22"
1,2023-03-07T10:00:00Z,2020-12-16,"3,88","3,10"
1,2023-03-07T10:00:00Z,2020-12-17,"3,12","3,13"
1,2023-03-07T10:00:00Z,2020-12-18,"2,93","3,21"
1,2023-03-07T10:00:00Z,2020-12-19,"2,38","3,22"
1,2023-03-07T10:00:00Z,2020-12-20,"3,55","3,12"
1,2023-03-07T10:00:00Z,2020-12-21,"3,67","2,96"
1,2023-03-07T10:00:00Z,2020-12-22,"2,99","2,94"
1,2023-03-07T10:00:00Z,2020-12-23,"3,23","3,01"
1,2023-03-07T10:00:00Z,2020-12-24,"1,99","2,91"
1,2023-03-07T10:00:00Z,2020-12-25,"2,77","2,71"
1,2023-03-07T10:00:00Z,2020-12-26,"2,88","2,67"
1,2023-03-07T10:00:00Z,2020-12-27,"2,81","2,58"
1,2023-03-07T10:00:00Z,2020-12-28,"2,31","2,58"
1,2023-03-07T10:00:00Z,2020-12-29,"2,67","2,48"
1,2023-03-07T10:00:00Z,2020-12-30,"2,66","2,38"
1,2023-03-07T10:00:00Z,2020-12-31,"1,96","2,36"
1,2023-03-07T10:00:00Z,2021-01-01,"2,05","2,36"
1,2023-03-07T10:00:00Z,2021-01-02,"2,21","2,35"
1,2023-03-07T10:00:00Z,2021-01-03,"2,68","2,27"
1,2023-03-07T10:00:00Z,2021-01-04,"2,28","2,29"
1,2023-03-07T10:00:00Z,2021-01-05,"2,60","2,32"
1,2023-03-07T10:00:00Z,2021-01-06,"2,13","2,26"
1,2023-03-07T10:00:00Z,2021-01-07,"2,06","2,12"
1,2023-03-07T10:00:00Z,2021-01-08,"2,31","2,08"
1,2023-03-07T10:00:00Z,2021-01-09,"1,76","1,91"
1,2023-03-07T10:00:00Z,2021-01-10,"1,70","2,06"
1,2023-03-07T10:00:00Z,2021-01-11,"1,98","2,10"
1,2023-03-07T10:00:00Z,2021-01-12,"1,41","2,08"
1,2023-03-07T10:00:00Z,2021-01-13,"3,18","2,17"
1,2023-03-07T10:00:00Z,2021-01-14,"2,38","2,15"
