Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,Is_subvariant_of,Sample_size,Variant_cases
4,2023-04-14T15:20:27Z,2022-08-15,BA.2+S:L452X,Omicron,DEV,"",BA.2,1165,0
4,2023-04-14T15:20:27Z,2022-08-15,XAK,Omicron,DEV,"",Recombinants,1165,0
4,2023-04-14T15:20:27Z,2022-08-15,XBF,Omicron,"",VUM,Recombinants,1165,0
4,2023-04-14T15:20:27Z,2022-08-15,XBB.1.9,Omicron,VOI,VUM,XBB,1165,0
4,2023-04-14T15:20:27Z,2022-08-22,Recombinants,Recombinants,"","","",1142,2
4,2023-04-14T15:20:27Z,2022-08-22,B.1.1.529,Omicron,"",VOC,"",1142,1140
4,2023-04-14T15:20:27Z,2022-08-22,BA.2,Omicron,VOC,"",B.1.1.529,1142,9
4,2023-04-14T15:20:27Z,2022-08-22,BA.4,Omicron,VOC,VUM,B.1.1.529,1142,70
4,2023-04-14T15:20:27Z,2022-08-22,BA.5,Omicron,VOC,VUM,B.1.1.529,1142,1059
4,2023-04-14T15:20:27Z,2022-08-22,BA.2.75,Omicron,VOI,VUM,BA.2,1142,5
4,2023-04-14T15:20:27Z,2022-08-22,BQ.1,Omicron,VOI,VUM,BA.5,1142,3
4,2023-04-14T15:20:27Z,2022-08-22,XBB,Omicron,VOI,VUM,Recombinants,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,XBB.1.5,Omicron,VOI,VUM,XBB,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BA.2.3.20,Omicron,DEV,VUM,BA.2,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BF.7,Omicron,DEV,VUM,BA.5,1142,103
4,2023-04-14T15:20:27Z,2022-08-22,XBC,Omicron,VUM,"",Recombinants,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BN.1,Omicron,VUM,"",BA.2.75,1142,2
4,2023-04-14T15:20:27Z,2022-08-22,CH.1.1,Omicron,VUM,"",BA.2.75,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,XAY,Omicron,VUM,"",Recombinants,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BQ.1.1,Omicron,"",VUM,BQ.1,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BA.4.6,Omicron,"",VUM,BA.4,1142,36
4,2023-04-14T15:20:27Z,2022-08-22,BA.3,Omicron,DEV,"",B.1.1.529,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1142,1
4,2023-04-14T15:20:27Z,2022-08-22,BA.1,Omicron,DEV,"",B.1.1.529,1142,1
4,2023-04-14T15:20:27Z,2022-08-22,B.1.617.2,Delta,DEV,"","",1142,0
4,2023-04-14T15:20:27Z,2022-08-22,B.1.351,Beta,DEV,"","",1142,0
4,2023-04-14T15:20:27Z,2022-08-22,P.1,Gamma,DEV,"","",1142,0
4,2023-04-14T15:20:27Z,2022-08-22,B.1.1.7,Alpha,DEV,"","",1142,0
4,2023-04-14T15:20:27Z,2022-08-22,B.1.621,Mu,DEV,"","",1142,0
4,2023-04-14T15:20:27Z,2022-08-22,C.37,Lambda,DEV,"","",1142,0
4,2023-04-14T15:20:27Z,2022-08-22,BA.2+S:L452X,Omicron,DEV,"",BA.2,1142,2
4,2023-04-14T15:20:27Z,2022-08-22,XAK,Omicron,DEV,"",Recombinants,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,XBF,Omicron,"",VUM,Recombinants,1142,0
4,2023-04-14T15:20:27Z,2022-08-22,XBB.1.9,Omicron,VOI,VUM,XBB,1142,0
4,2023-04-14T15:20:27Z,2022-08-29,Recombinants,Recombinants,"","","",1201,1
4,2023-04-14T15:20:27Z,2022-08-29,B.1.1.529,Omicron,"",VOC,"",1201,1200
4,2023-04-14T15:20:27Z,2022-08-29,BA.2,Omicron,VOC,"",B.1.1.529,1201,11
4,2023-04-14T15:20:27Z,2022-08-29,BA.4,Omicron,VOC,VUM,B.1.1.529,1201,95
4,2023-04-14T15:20:27Z,2022-08-29,BA.5,Omicron,VOC,VUM,B.1.1.529,1201,1092
4,2023-04-14T15:20:27Z,2022-08-29,BA.2.75,Omicron,VOI,VUM,BA.2,1201,7
4,2023-04-14T15:20:27Z,2022-08-29,BQ.1,Omicron,VOI,VUM,BA.5,1201,3
4,2023-04-14T15:20:27Z,2022-08-29,XBB,Omicron,VOI,VUM,Recombinants,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,XBB.1.5,Omicron,VOI,VUM,XBB,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BA.2.3.20,Omicron,DEV,VUM,BA.2,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BF.7,Omicron,DEV,VUM,BA.5,1201,101
4,2023-04-14T15:20:27Z,2022-08-29,XBC,Omicron,VUM,"",Recombinants,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BN.1,Omicron,VUM,"",BA.2.75,1201,1
4,2023-04-14T15:20:27Z,2022-08-29,CH.1.1,Omicron,VUM,"",BA.2.75,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,XAY,Omicron,VUM,"",Recombinants,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BQ.1.1,Omicron,"",VUM,BQ.1,1201,1
4,2023-04-14T15:20:27Z,2022-08-29,BA.4.6,Omicron,"",VUM,BA.4,1201,47
4,2023-04-14T15:20:27Z,2022-08-29,BA.3,Omicron,DEV,"",B.1.1.529,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BA.1,Omicron,DEV,"",B.1.1.529,1201,2
4,2023-04-14T15:20:27Z,2022-08-29,B.1.617.2,Delta,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2022-08-29,B.1.351,Beta,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2022-08-29,P.1,Gamma,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2022-08-29,B.1.1.7,Alpha,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2022-08-29,B.1.621,Mu,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2022-08-29,C.37,Lambda,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2022-08-29,BA.2+S:L452X,Omicron,DEV,"",BA.2,1201,2
4,2023-04-14T15:20:27Z,2022-08-29,XAK,Omicron,DEV,"",Recombinants,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,XBF,Omicron,"",VUM,Recombinants,1201,0
4,2023-04-14T15:20:27Z,2022-08-29,XBB.1.9,Omicron,VOI,VUM,XBB,1201,0
4,2023-04-14T15:20:27Z,2022-09-05,Recombinants,Recombinants,"","","",1119,1
4,2023-04-14T15:20:27Z,2022-09-05,B.1.1.529,Omicron,"",VOC,"",1119,1118
4,2023-04-14T15:20:27Z,2022-09-05,BA.2,Omicron,VOC,"",B.1.1.529,1119,11
4,2023-04-14T15:20:27Z,2022-09-05,BA.4,Omicron,VOC,VUM,B.1.1.529,1119,89
4,2023-04-14T15:20:27Z,2022-09-05,BA.5,Omicron,VOC,VUM,B.1.1.529,1119,1018
4,2023-04-14T15:20:27Z,2022-09-05,BA.2.75,Omicron,VOI,VUM,BA.2,1119,9
4,2023-04-14T15:20:27Z,2022-09-05,BQ.1,Omicron,VOI,VUM,BA.5,1119,14
4,2023-04-14T15:20:27Z,2022-09-05,XBB,Omicron,VOI,VUM,Recombinants,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,XBB.1.5,Omicron,VOI,VUM,XBB,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,BA.2.3.20,Omicron,DEV,VUM,BA.2,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,BF.7,Omicron,DEV,VUM,BA.5,1119,106
4,2023-04-14T15:20:27Z,2022-09-05,XBC,Omicron,VUM,"",Recombinants,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,BN.1,Omicron,VUM,"",BA.2.75,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,CH.1.1,Omicron,VUM,"",BA.2.75,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,XAY,Omicron,VUM,"",Recombinants,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,BQ.1.1,Omicron,"",VUM,BQ.1,1119,4
4,2023-04-14T15:20:27Z,2022-09-05,BA.4.6,Omicron,"",VUM,BA.4,1119,68
4,2023-04-14T15:20:27Z,2022-09-05,BA.3,Omicron,DEV,"",B.1.1.529,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1119,1
4,2023-04-14T15:20:27Z,2022-09-05,BA.1,Omicron,DEV,"",B.1.1.529,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,B.1.617.2,Delta,DEV,"","",1119,0
4,2023-04-14T15:20:27Z,2022-09-05,B.1.351,Beta,DEV,"","",1119,0
4,2023-04-14T15:20:27Z,2022-09-05,P.1,Gamma,DEV,"","",1119,0
4,2023-04-14T15:20:27Z,2022-09-05,B.1.1.7,Alpha,DEV,"","",1119,0
4,2023-04-14T15:20:27Z,2022-09-05,B.1.621,Mu,DEV,"","",1119,0
4,2023-04-14T15:20:27Z,2022-09-05,C.37,Lambda,DEV,"","",1119,0
4,2023-04-14T15:20:27Z,2022-09-05,BA.2+S:L452X,Omicron,DEV,"",BA.2,1119,3
4,2023-04-14T15:20:27Z,2022-09-05,XAK,Omicron,DEV,"",Recombinants,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,XBF,Omicron,"",VUM,Recombinants,1119,0
4,2023-04-14T15:20:27Z,2022-09-05,XBB.1.9,Omicron,VOI,VUM,XBB,1119,0
4,2023-04-14T15:20:27Z,2022-09-12,Recombinants,Recombinants,"","","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,B.1.1.529,Omicron,"",VOC,"",1087,1087
4,2023-04-14T15:20:27Z,2022-09-12,BA.2,Omicron,VOC,"",B.1.1.529,1087,17
4,2023-04-14T15:20:27Z,2022-09-12,BA.4,Omicron,VOC,VUM,B.1.1.529,1087,78
4,2023-04-14T15:20:27Z,2022-09-12,BA.5,Omicron,VOC,VUM,B.1.1.529,1087,992
4,2023-04-14T15:20:27Z,2022-09-12,BA.2.75,Omicron,VOI,VUM,BA.2,1087,12
4,2023-04-14T15:20:27Z,2022-09-12,BQ.1,Omicron,VOI,VUM,BA.5,1087,18
4,2023-04-14T15:20:27Z,2022-09-12,XBB,Omicron,VOI,VUM,Recombinants,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,XBB.1.5,Omicron,VOI,VUM,XBB,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,BA.2.3.20,Omicron,DEV,VUM,BA.2,1087,1
4,2023-04-14T15:20:27Z,2022-09-12,BF.7,Omicron,DEV,VUM,BA.5,1087,137
4,2023-04-14T15:20:27Z,2022-09-12,XBC,Omicron,VUM,"",Recombinants,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,BN.1,Omicron,VUM,"",BA.2.75,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,CH.1.1,Omicron,VUM,"",BA.2.75,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,XAY,Omicron,VUM,"",Recombinants,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,BQ.1.1,Omicron,"",VUM,BQ.1,1087,1
4,2023-04-14T15:20:27Z,2022-09-12,BA.4.6,Omicron,"",VUM,BA.4,1087,60
4,2023-04-14T15:20:27Z,2022-09-12,BA.3,Omicron,DEV,"",B.1.1.529,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,BA.1,Omicron,DEV,"",B.1.1.529,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,B.1.617.2,Delta,DEV,"","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,B.1.351,Beta,DEV,"","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,P.1,Gamma,DEV,"","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,B.1.1.7,Alpha,DEV,"","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,B.1.621,Mu,DEV,"","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,C.37,Lambda,DEV,"","",1087,0
4,2023-04-14T15:20:27Z,2022-09-12,BA.2+S:L452X,Omicron,DEV,"",BA.2,1087,3
4,2023-04-14T15:20:27Z,2022-09-12,XAK,Omicron,DEV,"",Recombinants,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,XBF,Omicron,"",VUM,Recombinants,1087,0
4,2023-04-14T15:20:27Z,2022-09-12,XBB.1.9,Omicron,VOI,VUM,XBB,1087,0
4,2023-04-14T15:20:27Z,2022-09-19,Recombinants,Recombinants,"","","",1262,6
4,2023-04-14T15:20:27Z,2022-09-19,B.1.1.529,Omicron,"",VOC,"",1262,1256
4,2023-04-14T15:20:27Z,2022-09-19,BA.2,Omicron,VOC,"",B.1.1.529,1262,25
4,2023-04-14T15:20:27Z,2022-09-19,BA.4,Omicron,VOC,VUM,B.1.1.529,1262,73
4,2023-04-14T15:20:27Z,2022-09-19,BA.5,Omicron,VOC,VUM,B.1.1.529,1262,1158
4,2023-04-14T15:20:27Z,2022-09-19,BA.2.75,Omicron,VOI,VUM,BA.2,1262,21
4,2023-04-14T15:20:27Z,2022-09-19,BQ.1,Omicron,VOI,VUM,BA.5,1262,38
4,2023-04-14T15:20:27Z,2022-09-19,XBB,Omicron,VOI,VUM,Recombinants,1262,2
4,2023-04-14T15:20:27Z,2022-09-19,XBB.1.5,Omicron,VOI,VUM,XBB,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,BA.2.3.20,Omicron,DEV,VUM,BA.2,1262,2
4,2023-04-14T15:20:27Z,2022-09-19,BF.7,Omicron,DEV,VUM,BA.5,1262,179
4,2023-04-14T15:20:27Z,2022-09-19,XBC,Omicron,VUM,"",Recombinants,1262,1
4,2023-04-14T15:20:27Z,2022-09-19,BN.1,Omicron,VUM,"",BA.2.75,1262,1
4,2023-04-14T15:20:27Z,2022-09-19,CH.1.1,Omicron,VUM,"",BA.2.75,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,XAY,Omicron,VUM,"",Recombinants,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,BQ.1.1,Omicron,"",VUM,BQ.1,1262,15
4,2023-04-14T15:20:27Z,2022-09-19,BA.4.6,Omicron,"",VUM,BA.4,1262,60
4,2023-04-14T15:20:27Z,2022-09-19,BA.3,Omicron,DEV,"",B.1.1.529,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,BA.1,Omicron,DEV,"",B.1.1.529,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,B.1.617.2,Delta,DEV,"","",1262,0
4,2023-04-14T15:20:27Z,2022-09-19,B.1.351,Beta,DEV,"","",1262,0
4,2023-04-14T15:20:27Z,2022-09-19,P.1,Gamma,DEV,"","",1262,0
4,2023-04-14T15:20:27Z,2022-09-19,B.1.1.7,Alpha,DEV,"","",1262,0
4,2023-04-14T15:20:27Z,2022-09-19,B.1.621,Mu,DEV,"","",1262,0
4,2023-04-14T15:20:27Z,2022-09-19,C.37,Lambda,DEV,"","",1262,0
4,2023-04-14T15:20:27Z,2022-09-19,BA.2+S:L452X,Omicron,DEV,"",BA.2,1262,4
4,2023-04-14T15:20:27Z,2022-09-19,XAK,Omicron,DEV,"",Recombinants,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,XBF,Omicron,"",VUM,Recombinants,1262,0
4,2023-04-14T15:20:27Z,2022-09-19,XBB.1.9,Omicron,VOI,VUM,XBB,1262,0
4,2023-04-14T15:20:27Z,2022-09-26,Recombinants,Recombinants,"","","",1398,6
4,2023-04-14T15:20:27Z,2022-09-26,B.1.1.529,Omicron,"",VOC,"",1398,1392
4,2023-04-14T15:20:27Z,2022-09-26,BA.2,Omicron,VOC,"",B.1.1.529,1398,21
4,2023-04-14T15:20:27Z,2022-09-26,BA.4,Omicron,VOC,VUM,B.1.1.529,1398,66
4,2023-04-14T15:20:27Z,2022-09-26,BA.5,Omicron,VOC,VUM,B.1.1.529,1398,1305
4,2023-04-14T15:20:27Z,2022-09-26,BA.2.75,Omicron,VOI,VUM,BA.2,1398,15
4,2023-04-14T15:20:27Z,2022-09-26,BQ.1,Omicron,VOI,VUM,BA.5,1398,61
4,2023-04-14T15:20:27Z,2022-09-26,XBB,Omicron,VOI,VUM,Recombinants,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,XBB.1.5,Omicron,VOI,VUM,XBB,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,BA.2.3.20,Omicron,DEV,VUM,BA.2,1398,3
4,2023-04-14T15:20:27Z,2022-09-26,BF.7,Omicron,DEV,VUM,BA.5,1398,251
4,2023-04-14T15:20:27Z,2022-09-26,XBC,Omicron,VUM,"",Recombinants,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,BN.1,Omicron,VUM,"",BA.2.75,1398,4
4,2023-04-14T15:20:27Z,2022-09-26,CH.1.1,Omicron,VUM,"",BA.2.75,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,XAY,Omicron,VUM,"",Recombinants,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,BQ.1.1,Omicron,"",VUM,BQ.1,1398,28
4,2023-04-14T15:20:27Z,2022-09-26,BA.4.6,Omicron,"",VUM,BA.4,1398,59
4,2023-04-14T15:20:27Z,2022-09-26,BA.3,Omicron,DEV,"",B.1.1.529,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,BA.1,Omicron,DEV,"",B.1.1.529,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,B.1.617.2,Delta,DEV,"","",1398,0
4,2023-04-14T15:20:27Z,2022-09-26,B.1.351,Beta,DEV,"","",1398,0
4,2023-04-14T15:20:27Z,2022-09-26,P.1,Gamma,DEV,"","",1398,0
4,2023-04-14T15:20:27Z,2022-09-26,B.1.1.7,Alpha,DEV,"","",1398,0
4,2023-04-14T15:20:27Z,2022-09-26,B.1.621,Mu,DEV,"","",1398,0
4,2023-04-14T15:20:27Z,2022-09-26,C.37,Lambda,DEV,"","",1398,0
4,2023-04-14T15:20:27Z,2022-09-26,BA.2+S:L452X,Omicron,DEV,"",BA.2,1398,5
4,2023-04-14T15:20:27Z,2022-09-26,XAK,Omicron,DEV,"",Recombinants,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,XBF,Omicron,"",VUM,Recombinants,1398,0
4,2023-04-14T15:20:27Z,2022-09-26,XBB.1.9,Omicron,VOI,VUM,XBB,1398,0
4,2023-04-14T15:20:27Z,2022-10-03,Recombinants,Recombinants,"","","",1475,7
4,2023-04-14T15:20:27Z,2022-10-03,B.1.1.529,Omicron,"",VOC,"",1475,1468
4,2023-04-14T15:20:27Z,2022-10-03,BA.2,Omicron,VOC,"",B.1.1.529,1475,39
4,2023-04-14T15:20:27Z,2022-10-03,BA.4,Omicron,VOC,VUM,B.1.1.529,1475,75
4,2023-04-14T15:20:27Z,2022-10-03,BA.5,Omicron,VOC,VUM,B.1.1.529,1475,1354
4,2023-04-14T15:20:27Z,2022-10-03,BA.2.75,Omicron,VOI,VUM,BA.2,1475,31
4,2023-04-14T15:20:27Z,2022-10-03,BQ.1,Omicron,VOI,VUM,BA.5,1475,113
4,2023-04-14T15:20:27Z,2022-10-03,XBB,Omicron,VOI,VUM,Recombinants,1475,4
4,2023-04-14T15:20:27Z,2022-10-03,XBB.1.5,Omicron,VOI,VUM,XBB,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,BA.2.3.20,Omicron,DEV,VUM,BA.2,1475,6
4,2023-04-14T15:20:27Z,2022-10-03,BF.7,Omicron,DEV,VUM,BA.5,1475,282
4,2023-04-14T15:20:27Z,2022-10-03,XBC,Omicron,VUM,"",Recombinants,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,BN.1,Omicron,VUM,"",BA.2.75,1475,12
4,2023-04-14T15:20:27Z,2022-10-03,CH.1.1,Omicron,VUM,"",BA.2.75,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,XAY,Omicron,VUM,"",Recombinants,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,BQ.1.1,Omicron,"",VUM,BQ.1,1475,61
4,2023-04-14T15:20:27Z,2022-10-03,BA.4.6,Omicron,"",VUM,BA.4,1475,69
4,2023-04-14T15:20:27Z,2022-10-03,BA.3,Omicron,DEV,"",B.1.1.529,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,BA.1,Omicron,DEV,"",B.1.1.529,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,B.1.617.2,Delta,DEV,"","",1475,0
4,2023-04-14T15:20:27Z,2022-10-03,B.1.351,Beta,DEV,"","",1475,0
4,2023-04-14T15:20:27Z,2022-10-03,P.1,Gamma,DEV,"","",1475,0
4,2023-04-14T15:20:27Z,2022-10-03,B.1.1.7,Alpha,DEV,"","",1475,0
4,2023-04-14T15:20:27Z,2022-10-03,B.1.621,Mu,DEV,"","",1475,0
4,2023-04-14T15:20:27Z,2022-10-03,C.37,Lambda,DEV,"","",1475,0
4,2023-04-14T15:20:27Z,2022-10-03,BA.2+S:L452X,Omicron,DEV,"",BA.2,1475,8
4,2023-04-14T15:20:27Z,2022-10-03,XAK,Omicron,DEV,"",Recombinants,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,XBF,Omicron,"",VUM,Recombinants,1475,0
4,2023-04-14T15:20:27Z,2022-10-03,XBB.1.9,Omicron,VOI,VUM,XBB,1475,0
4,2023-04-14T15:20:27Z,2022-10-10,Recombinants,Recombinants,"","","",1446,9
4,2023-04-14T15:20:27Z,2022-10-10,B.1.1.529,Omicron,"",VOC,"",1446,1437
4,2023-04-14T15:20:27Z,2022-10-10,BA.2,Omicron,VOC,"",B.1.1.529,1446,37
4,2023-04-14T15:20:27Z,2022-10-10,BA.4,Omicron,VOC,VUM,B.1.1.529,1446,74
4,2023-04-14T15:20:27Z,2022-10-10,BA.5,Omicron,VOC,VUM,B.1.1.529,1446,1326
4,2023-04-14T15:20:27Z,2022-10-10,BA.2.75,Omicron,VOI,VUM,BA.2,1446,25
4,2023-04-14T15:20:27Z,2022-10-10,BQ.1,Omicron,VOI,VUM,BA.5,1446,157
4,2023-04-14T15:20:27Z,2022-10-10,XBB,Omicron,VOI,VUM,Recombinants,1446,3
4,2023-04-14T15:20:27Z,2022-10-10,XBB.1.5,Omicron,VOI,VUM,XBB,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,BA.2.3.20,Omicron,DEV,VUM,BA.2,1446,11
4,2023-04-14T15:20:27Z,2022-10-10,BF.7,Omicron,DEV,VUM,BA.5,1446,330
4,2023-04-14T15:20:27Z,2022-10-10,XBC,Omicron,VUM,"",Recombinants,1446,1
4,2023-04-14T15:20:27Z,2022-10-10,BN.1,Omicron,VUM,"",BA.2.75,1446,8
4,2023-04-14T15:20:27Z,2022-10-10,CH.1.1,Omicron,VUM,"",BA.2.75,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,XAY,Omicron,VUM,"",Recombinants,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,BQ.1.1,Omicron,"",VUM,BQ.1,1446,97
4,2023-04-14T15:20:27Z,2022-10-10,BA.4.6,Omicron,"",VUM,BA.4,1446,62
4,2023-04-14T15:20:27Z,2022-10-10,BA.3,Omicron,DEV,"",B.1.1.529,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,BA.1,Omicron,DEV,"",B.1.1.529,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,B.1.617.2,Delta,DEV,"","",1446,0
4,2023-04-14T15:20:27Z,2022-10-10,B.1.351,Beta,DEV,"","",1446,0
4,2023-04-14T15:20:27Z,2022-10-10,P.1,Gamma,DEV,"","",1446,0
4,2023-04-14T15:20:27Z,2022-10-10,B.1.1.7,Alpha,DEV,"","",1446,0
4,2023-04-14T15:20:27Z,2022-10-10,B.1.621,Mu,DEV,"","",1446,0
4,2023-04-14T15:20:27Z,2022-10-10,C.37,Lambda,DEV,"","",1446,0
4,2023-04-14T15:20:27Z,2022-10-10,BA.2+S:L452X,Omicron,DEV,"",BA.2,1446,13
4,2023-04-14T15:20:27Z,2022-10-10,XAK,Omicron,DEV,"",Recombinants,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,XBF,Omicron,"",VUM,Recombinants,1446,0
4,2023-04-14T15:20:27Z,2022-10-10,XBB.1.9,Omicron,VOI,VUM,XBB,1446,0
4,2023-04-14T15:20:27Z,2022-10-17,Recombinants,Recombinants,"","","",1399,6
4,2023-04-14T15:20:27Z,2022-10-17,B.1.1.529,Omicron,"",VOC,"",1399,1393
4,2023-04-14T15:20:27Z,2022-10-17,BA.2,Omicron,VOC,"",B.1.1.529,1399,63
4,2023-04-14T15:20:27Z,2022-10-17,BA.4,Omicron,VOC,VUM,B.1.1.529,1399,48
4,2023-04-14T15:20:27Z,2022-10-17,BA.5,Omicron,VOC,VUM,B.1.1.529,1399,1282
4,2023-04-14T15:20:27Z,2022-10-17,BA.2.75,Omicron,VOI,VUM,BA.2,1399,57
4,2023-04-14T15:20:27Z,2022-10-17,BQ.1,Omicron,VOI,VUM,BA.5,1399,238
4,2023-04-14T15:20:27Z,2022-10-17,XBB,Omicron,VOI,VUM,Recombinants,1399,5
4,2023-04-14T15:20:27Z,2022-10-17,XBB.1.5,Omicron,VOI,VUM,XBB,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,BA.2.3.20,Omicron,DEV,VUM,BA.2,1399,6
4,2023-04-14T15:20:27Z,2022-10-17,BF.7,Omicron,DEV,VUM,BA.5,1399,330
4,2023-04-14T15:20:27Z,2022-10-17,XBC,Omicron,VUM,"",Recombinants,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,BN.1,Omicron,VUM,"",BA.2.75,1399,36
4,2023-04-14T15:20:27Z,2022-10-17,CH.1.1,Omicron,VUM,"",BA.2.75,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,XAY,Omicron,VUM,"",Recombinants,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,BQ.1.1,Omicron,"",VUM,BQ.1,1399,139
4,2023-04-14T15:20:27Z,2022-10-17,BA.4.6,Omicron,"",VUM,BA.4,1399,40
4,2023-04-14T15:20:27Z,2022-10-17,BA.3,Omicron,DEV,"",B.1.1.529,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,BA.1,Omicron,DEV,"",B.1.1.529,1399,0
4,2023-04-14T15:20:27Z,2022-10-17,B.1.617.2,Delta,DEV,"","",1399,0
4,2023-04-14T15:20:27Z,2022-10-17,B.1.351,Beta,DEV,"","",1399,0
4,2023-04-14T15:20:27Z,2022-10-17,P.1,Gamma,DEV,"","",1399,0
4,2023-04-14T15:20:27Z,2022-10-17,B.1.1.7,Alpha,DEV,"","",1399,0
4,2023-04-14T15:20:27Z,2022-10-17,B.1.621,Mu,DEV,"","",1399,0
