Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,Sample_size,Variant_cases
1.1,2021-10-29T15:03:00Z,2021-01-25T00:00:00Z,B.1.466.2,"","",VUM,877,0
1.1,2021-10-29T15:03:00Z,2021-01-25T00:00:00Z,C.36.3,"","",VUM,877,0
1.1,2021-10-29T15:03:00Z,2021-01-25T00:00:00Z,B.1.1.523,"","",VUM,877,0
1.1,2021-10-29T15:03:00Z,2021-01-25T00:00:00Z,B.1.619,"","",VUM,877,0
1.1,2021-10-29T15:03:00Z,2021-01-25T00:00:00Z,B.1.630,"","",VUM,877,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.351,Beta,VOC,VOC,867,19
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,P.1,Gamma,VOC,VOC,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.617.2,Delta,VOC,VOC,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.621,Mu,VOI,VOI,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,C.37,Lambda,VOI,VOI,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,C.36+S:L452R,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.1.318,"",VUM,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,P.1+S:P681H,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,C.1.2,"",VUM,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,AY.4.2,"",VUM,"",867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,867,245
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.525,"",DEV,VUM,867,2
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.617.1,"",DEV,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.620,"",DEV,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.214.2,"",DEV,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.526,"",DEV,VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.1.519,"",DEV,VUM,867,1
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,R.1,"","",VUM,867,1
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.466.2,"","",VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,C.36.3,"","",VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.1.523,"","",VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.619,"","",VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-01T00:00:00Z,B.1.630,"","",VUM,867,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.351,Beta,VOC,VOC,937,31
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,P.1,Gamma,VOC,VOC,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.617.2,Delta,VOC,VOC,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.621,Mu,VOI,VOI,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,C.37,Lambda,VOI,VOI,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,C.36+S:L452R,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.1.318,"",VUM,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,P.1+S:P681H,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,C.1.2,"",VUM,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,AY.4.2,"",VUM,"",937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,937,304
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.525,"",DEV,VUM,937,1
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.617.1,"",DEV,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.620,"",DEV,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.214.2,"",DEV,VUM,937,1
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.526,"",DEV,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.1.519,"",DEV,VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,R.1,"","",VUM,937,8
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.466.2,"","",VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,C.36.3,"","",VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.1.523,"","",VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.619,"","",VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-08T00:00:00Z,B.1.630,"","",VUM,937,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.351,Beta,VOC,VOC,1048,32
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,P.1,Gamma,VOC,VOC,1048,1
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.621,Mu,VOI,VOI,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,C.37,Lambda,VOI,VOI,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,C.36+S:L452R,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.1.318,"",VUM,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,P.1+S:P681H,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,C.1.2,"",VUM,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,AY.4.2,"",VUM,"",1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1048,630
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.525,"",DEV,VUM,1048,4
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.617.1,"",DEV,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.620,"",DEV,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.214.2,"",DEV,VUM,1048,1
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.526,"",DEV,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.1.519,"",DEV,VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,R.1,"","",VUM,1048,6
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.466.2,"","",VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,C.36.3,"","",VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.1.523,"","",VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.619,"","",VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-15T00:00:00Z,B.1.630,"","",VUM,1048,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.351,Beta,VOC,VOC,1037,19
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,P.1,Gamma,VOC,VOC,1037,3
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.621,Mu,VOI,VOI,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,C.37,Lambda,VOI,VOI,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,C.36+S:L452R,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.1.318,"",VUM,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,P.1+S:P681H,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,C.1.2,"",VUM,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,AY.4.2,"",VUM,"",1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1037,793
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.525,"",DEV,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.617.1,"",DEV,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.620,"",DEV,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.214.2,"",DEV,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.526,"",DEV,VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.1.519,"",DEV,VUM,1037,2
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,R.1,"","",VUM,1037,2
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.466.2,"","",VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,C.36.3,"","",VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.1.523,"","",VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.619,"","",VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-02-22T00:00:00Z,B.1.630,"","",VUM,1037,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.351,Beta,VOC,VOC,1516,24
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,P.1,Gamma,VOC,VOC,1516,10
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.621,Mu,VOI,VOI,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,C.37,Lambda,VOI,VOI,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,C.36+S:L452R,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.1.318,"",VUM,VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,P.1+S:P681H,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,C.1.2,"",VUM,VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,AY.4.2,"",VUM,"",1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1516,1271
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1516,2
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.525,"",DEV,VUM,1516,7
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.617.1,"",DEV,VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.620,"",DEV,VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.214.2,"",DEV,VUM,1516,1
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.526,"",DEV,VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.1.519,"",DEV,VUM,1516,1
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,R.1,"","",VUM,1516,2
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.466.2,"","",VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,C.36.3,"","",VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.1.523,"","",VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.619,"","",VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-01T00:00:00Z,B.1.630,"","",VUM,1516,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.351,Beta,VOC,VOC,1973,56
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,P.1,Gamma,VOC,VOC,1973,13
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.621,Mu,VOI,VOI,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,C.37,Lambda,VOI,VOI,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,C.36+S:L452R,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.1.318,"",VUM,VUM,1973,1
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,P.1+S:P681H,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,C.1.2,"",VUM,VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,AY.4.2,"",VUM,"",1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1973,1727
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1973,2
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.525,"",DEV,VUM,1973,5
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.617.1,"",DEV,VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.620,"",DEV,VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.214.2,"",DEV,VUM,1973,1
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.526,"",DEV,VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.1.519,"",DEV,VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,R.1,"","",VUM,1973,3
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.466.2,"","",VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,C.36.3,"","",VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.1.523,"","",VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.619,"","",VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-08T00:00:00Z,B.1.630,"","",VUM,1973,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.351,Beta,VOC,VOC,1560,55
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,P.1,Gamma,VOC,VOC,1560,23
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.621,Mu,VOI,VOI,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,C.37,Lambda,VOI,VOI,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,C.36+S:L452R,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.1.318,"",VUM,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,P.1+S:P681H,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,C.1.2,"",VUM,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,AY.4.2,"",VUM,"",1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1560,1398
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.525,"",DEV,VUM,1560,2
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.617.1,"",DEV,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.620,"",DEV,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.214.2,"",DEV,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.526,"",DEV,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.1.519,"",DEV,VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,R.1,"","",VUM,1560,2
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.466.2,"","",VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,C.36.3,"","",VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.1.523,"","",VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.619,"","",VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-15T00:00:00Z,B.1.630,"","",VUM,1560,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.351,Beta,VOC,VOC,1602,39
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,P.1,Gamma,VOC,VOC,1602,23
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.621,Mu,VOI,VOI,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,C.37,Lambda,VOI,VOI,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,C.36+S:L452R,"",VUM,"",1602,2
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.1.318,"",VUM,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,P.1+S:P681H,"",VUM,"",1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,C.1.2,"",VUM,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,AY.4.2,"",VUM,"",1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1602,1495
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.525,"",DEV,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.617.1,"",DEV,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.620,"",DEV,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.214.2,"",DEV,VUM,1602,1
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.526,"",DEV,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.1.519,"",DEV,VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,R.1,"","",VUM,1602,1
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.466.2,"","",VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,C.36.3,"","",VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.1.523,"","",VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.619,"","",VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-22T00:00:00Z,B.1.630,"","",VUM,1602,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.351,Beta,VOC,VOC,1710,39
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,P.1,Gamma,VOC,VOC,1710,15
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.617.2,Delta,VOC,VOC,1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.621,Mu,VOI,VOI,1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,C.37,Lambda,VOI,VOI,1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,C.36+S:L452R,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.1.318,"",VUM,VUM,1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,P.1+S:P681H,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.617.2+S:K417N,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,C.1.2,"",VUM,VUM,1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.617.2+S:E484del,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.617.2+S:Q613H,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.617.2+S:Q677H,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,AY.4.2,"",VUM,"",1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.1.7,Alpha,DEV,VOI,1710,1619
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.427/B.1.429,"",DEV,VUM,1710,0
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.525,"",DEV,VUM,1710,1
1.1,2021-10-29T15:03:00Z,2021-03-29T00:00:00Z,B.1.617.1,"",DEV,VUM,1710,0
