Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-09-30T10:34:27Z,2021-07-12,B.1.617.2,Delta,VOC,2253,2055
1,2021-09-30T10:34:27Z,2021-07-12,B.1.620,"",VOI,2253,0
1,2021-09-30T10:34:27Z,2021-07-12,B.1.621,Mu,VOI,2253,0
1,2021-09-30T10:34:27Z,2021-07-12,C.37,Lambda,VOI,2253,0
1,2021-09-30T10:34:27Z,2021-07-12,B.1.1.7,Alpha,DEV,2253,171
1,2021-09-30T10:34:27Z,2021-07-12,B.1.525,Eta,DEV,2253,0
1,2021-09-30T10:34:27Z,2021-07-12,B.1.617.1,Kappa,DEV,2253,0
1,2021-09-30T10:34:27Z,2021-07-12,B.1.526,Iota,DEV,2253,0
1,2021-09-30T10:34:27Z,2021-07-19,B.1.351,Beta,VOC,2121,0
1,2021-09-30T10:34:27Z,2021-07-19,P.1,Gamma,VOC,2121,4
1,2021-09-30T10:34:27Z,2021-07-19,B.1.617.2,Delta,VOC,2121,2031
1,2021-09-30T10:34:27Z,2021-07-19,B.1.620,"",VOI,2121,0
1,2021-09-30T10:34:27Z,2021-07-19,B.1.621,Mu,VOI,2121,0
1,2021-09-30T10:34:27Z,2021-07-19,C.37,Lambda,VOI,2121,0
1,2021-09-30T10:34:27Z,2021-07-19,B.1.1.7,Alpha,DEV,2121,85
1,2021-09-30T10:34:27Z,2021-07-19,B.1.525,Eta,DEV,2121,0
1,2021-09-30T10:34:27Z,2021-07-19,B.1.617.1,Kappa,DEV,2121,0
1,2021-09-30T10:34:27Z,2021-07-19,B.1.526,Iota,DEV,2121,0
1,2021-09-30T10:34:27Z,2021-07-26,B.1.351,Beta,VOC,1723,0
1,2021-09-30T10:34:27Z,2021-07-26,P.1,Gamma,VOC,1723,2
1,2021-09-30T10:34:27Z,2021-07-26,B.1.617.2,Delta,VOC,1723,1666
1,2021-09-30T10:34:27Z,2021-07-26,B.1.620,"",VOI,1723,0
1,2021-09-30T10:34:27Z,2021-07-26,B.1.621,Mu,VOI,1723,3
1,2021-09-30T10:34:27Z,2021-07-26,C.37,Lambda,VOI,1723,0
1,2021-09-30T10:34:27Z,2021-07-26,B.1.1.7,Alpha,DEV,1723,50
1,2021-09-30T10:34:27Z,2021-07-26,B.1.525,Eta,DEV,1723,0
1,2021-09-30T10:34:27Z,2021-07-26,B.1.617.1,Kappa,DEV,1723,0
1,2021-09-30T10:34:27Z,2021-07-26,B.1.526,Iota,DEV,1723,0
1,2021-09-30T10:34:27Z,2021-08-02,B.1.351,Beta,VOC,1452,0
1,2021-09-30T10:34:27Z,2021-08-02,P.1,Gamma,VOC,1452,1
1,2021-09-30T10:34:27Z,2021-08-02,B.1.617.2,Delta,VOC,1452,1431
1,2021-09-30T10:34:27Z,2021-08-02,B.1.620,"",VOI,1452,0
1,2021-09-30T10:34:27Z,2021-08-02,B.1.621,Mu,VOI,1452,0
1,2021-09-30T10:34:27Z,2021-08-02,C.37,Lambda,VOI,1452,0
1,2021-09-30T10:34:27Z,2021-08-02,B.1.1.7,Alpha,DEV,1452,19
1,2021-09-30T10:34:27Z,2021-08-02,B.1.525,Eta,DEV,1452,0
1,2021-09-30T10:34:27Z,2021-08-02,B.1.617.1,Kappa,DEV,1452,0
1,2021-09-30T10:34:27Z,2021-08-02,B.1.526,Iota,DEV,1452,0
1,2021-09-30T10:34:27Z,2021-08-09,B.1.351,Beta,VOC,1421,0
1,2021-09-30T10:34:27Z,2021-08-09,P.1,Gamma,VOC,1421,0
1,2021-09-30T10:34:27Z,2021-08-09,B.1.617.2,Delta,VOC,1421,1388
1,2021-09-30T10:34:27Z,2021-08-09,B.1.620,"",VOI,1421,0
1,2021-09-30T10:34:27Z,2021-08-09,B.1.621,Mu,VOI,1421,1
1,2021-09-30T10:34:27Z,2021-08-09,C.37,Lambda,VOI,1421,0
1,2021-09-30T10:34:27Z,2021-08-09,B.1.1.7,Alpha,DEV,1421,32
1,2021-09-30T10:34:27Z,2021-08-09,B.1.525,Eta,DEV,1421,0
1,2021-09-30T10:34:27Z,2021-08-09,B.1.617.1,Kappa,DEV,1421,0
1,2021-09-30T10:34:27Z,2021-08-09,B.1.526,Iota,DEV,1421,0
1,2021-09-30T10:34:27Z,2021-08-16,B.1.351,Beta,VOC,1713,0
1,2021-09-30T10:34:27Z,2021-08-16,P.1,Gamma,VOC,1713,2
1,2021-09-30T10:34:27Z,2021-08-16,B.1.617.2,Delta,VOC,1713,1705
1,2021-09-30T10:34:27Z,2021-08-16,B.1.620,"",VOI,1713,0
1,2021-09-30T10:34:27Z,2021-08-16,B.1.621,Mu,VOI,1713,0
1,2021-09-30T10:34:27Z,2021-08-16,C.37,Lambda,VOI,1713,0
1,2021-09-30T10:34:27Z,2021-08-16,B.1.1.7,Alpha,DEV,1713,6
1,2021-09-30T10:34:27Z,2021-08-16,B.1.525,Eta,DEV,1713,0
1,2021-09-30T10:34:27Z,2021-08-16,B.1.617.1,Kappa,DEV,1713,0
1,2021-09-30T10:34:27Z,2021-08-16,B.1.526,Iota,DEV,1713,0
1,2021-09-30T10:34:27Z,2021-08-23,B.1.351,Beta,VOC,1576,0
1,2021-09-30T10:34:27Z,2021-08-23,P.1,Gamma,VOC,1576,1
1,2021-09-30T10:34:27Z,2021-08-23,B.1.617.2,Delta,VOC,1576,1572
1,2021-09-30T10:34:27Z,2021-08-23,B.1.620,"",VOI,1576,0
1,2021-09-30T10:34:27Z,2021-08-23,B.1.621,Mu,VOI,1576,0
1,2021-09-30T10:34:27Z,2021-08-23,C.37,Lambda,VOI,1576,0
1,2021-09-30T10:34:27Z,2021-08-23,B.1.1.7,Alpha,DEV,1576,2
1,2021-09-30T10:34:27Z,2021-08-23,B.1.525,Eta,DEV,1576,0
1,2021-09-30T10:34:27Z,2021-08-23,B.1.617.1,Kappa,DEV,1576,0
1,2021-09-30T10:34:27Z,2021-08-23,B.1.526,Iota,DEV,1576,0
1,2021-09-30T10:34:27Z,2021-08-30,B.1.351,Beta,VOC,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,P.1,Gamma,VOC,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,B.1.617.2,Delta,VOC,1471,1468
1,2021-09-30T10:34:27Z,2021-08-30,B.1.620,"",VOI,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,B.1.621,Mu,VOI,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,C.37,Lambda,VOI,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,B.1.1.7,Alpha,DEV,1471,3
1,2021-09-30T10:34:27Z,2021-08-30,B.1.525,Eta,DEV,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,B.1.617.1,Kappa,DEV,1471,0
1,2021-09-30T10:34:27Z,2021-08-30,B.1.526,Iota,DEV,1471,0
1,2021-09-30T10:34:27Z,2021-09-06,B.1.351,Beta,VOC,1332,0
1,2021-09-30T10:34:27Z,2021-09-06,P.1,Gamma,VOC,1332,1
1,2021-09-30T10:34:27Z,2021-09-06,B.1.617.2,Delta,VOC,1332,1330
1,2021-09-30T10:34:27Z,2021-09-06,B.1.620,"",VOI,1332,0
1,2021-09-30T10:34:27Z,2021-09-06,B.1.621,Mu,VOI,1332,0
1,2021-09-30T10:34:27Z,2021-09-06,C.37,Lambda,VOI,1332,0
1,2021-09-30T10:34:27Z,2021-09-06,B.1.1.7,Alpha,DEV,1332,1
1,2021-09-30T10:34:27Z,2021-09-06,B.1.525,Eta,DEV,1332,0
1,2021-09-30T10:34:27Z,2021-09-06,B.1.617.1,Kappa,DEV,1332,0
1,2021-09-30T10:34:27Z,2021-09-06,B.1.526,Iota,DEV,1332,0
1,2021-09-30T10:34:27Z,2021-09-13,B.1.351,Beta,VOC,909,0
1,2021-09-30T10:34:27Z,2021-09-13,P.1,Gamma,VOC,909,0
1,2021-09-30T10:34:27Z,2021-09-13,B.1.617.2,Delta,VOC,909,908
1,2021-09-30T10:34:27Z,2021-09-13,B.1.620,"",VOI,909,0
1,2021-09-30T10:34:27Z,2021-09-13,B.1.621,Mu,VOI,909,0
1,2021-09-30T10:34:27Z,2021-09-13,C.37,Lambda,VOI,909,0
1,2021-09-30T10:34:27Z,2021-09-13,B.1.1.7,Alpha,DEV,909,1
1,2021-09-30T10:34:27Z,2021-09-13,B.1.525,Eta,DEV,909,0
1,2021-09-30T10:34:27Z,2021-09-13,B.1.617.1,Kappa,DEV,909,0
1,2021-09-30T10:34:27Z,2021-09-13,B.1.526,Iota,DEV,909,0
