Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-07-15T10:01:35Z,2021-03-22,B.1.351,Beta,VOC,1604,39
1,2021-07-15T10:01:35Z,2021-03-22,P.1,Gamma,VOC,1604,23
1,2021-07-15T10:01:35Z,2021-03-22,B.1.617.2,Delta,VOC,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,B.1.525,Eta,VOI,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,B.1.427/B.1.429,"",VOI,1604,2
1,2021-07-15T10:01:35Z,2021-03-22,P.3,"",VOI,1604,2
1,2021-07-15T10:01:35Z,2021-03-22,B.1.616,"",VOI,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,B.1.617.1,Kappa,VOI,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,B.1.620,"",VOI,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,B.1.621,"",VOI,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,C.37,Lambda,VUM,1604,0
1,2021-07-15T10:01:35Z,2021-03-22,B.1.526,Iota,VUM,1604,0
1,2021-07-15T10:01:35Z,2021-03-29,B.1.1.7,Alpha,VOC,1721,1632
1,2021-07-15T10:01:35Z,2021-03-29,B.1.1.7+S:E484K,"",VOC,1721,3
1,2021-07-15T10:01:35Z,2021-03-29,B.1.351,Beta,VOC,1721,40
1,2021-07-15T10:01:35Z,2021-03-29,P.1,Gamma,VOC,1721,15
1,2021-07-15T10:01:35Z,2021-03-29,B.1.617.2,Delta,VOC,1721,0
1,2021-07-15T10:01:35Z,2021-03-29,B.1.525,Eta,VOI,1721,1
1,2021-07-15T10:01:35Z,2021-03-29,B.1.427/B.1.429,"",VOI,1721,1
1,2021-07-15T10:01:35Z,2021-03-29,P.3,"",VOI,1721,1
1,2021-07-15T10:01:35Z,2021-03-29,B.1.616,"",VOI,1721,0
1,2021-07-15T10:01:35Z,2021-03-29,B.1.617.1,Kappa,VOI,1721,0
1,2021-07-15T10:01:35Z,2021-03-29,B.1.620,"",VOI,1721,0
1,2021-07-15T10:01:35Z,2021-03-29,B.1.621,"",VOI,1721,0
1,2021-07-15T10:01:35Z,2021-03-29,C.37,Lambda,VUM,1721,0
1,2021-07-15T10:01:35Z,2021-03-29,B.1.526,Iota,VUM,1721,0
1,2021-07-15T10:01:35Z,2021-04-05,B.1.1.7,Alpha,VOC,1531,1460
1,2021-07-15T10:01:35Z,2021-04-05,B.1.1.7+S:E484K,"",VOC,1531,2
1,2021-07-15T10:01:35Z,2021-04-05,B.1.351,Beta,VOC,1531,28
1,2021-07-15T10:01:35Z,2021-04-05,P.1,Gamma,VOC,1531,23
1,2021-07-15T10:01:35Z,2021-04-05,B.1.617.2,Delta,VOC,1531,0
1,2021-07-15T10:01:35Z,2021-04-05,B.1.525,Eta,VOI,1531,2
1,2021-07-15T10:01:35Z,2021-04-05,B.1.427/B.1.429,"",VOI,1531,0
1,2021-07-15T10:01:35Z,2021-04-05,P.3,"",VOI,1531,0
1,2021-07-15T10:01:35Z,2021-04-05,B.1.616,"",VOI,1531,0
1,2021-07-15T10:01:35Z,2021-04-05,B.1.617.1,Kappa,VOI,1531,2
1,2021-07-15T10:01:35Z,2021-04-05,B.1.620,"",VOI,1531,0
1,2021-07-15T10:01:35Z,2021-04-05,B.1.621,"",VOI,1531,1
1,2021-07-15T10:01:35Z,2021-04-05,C.37,Lambda,VUM,1531,0
1,2021-07-15T10:01:35Z,2021-04-05,B.1.526,Iota,VUM,1531,0
1,2021-07-15T10:01:35Z,2021-04-12,B.1.1.7,Alpha,VOC,1657,1602
1,2021-07-15T10:01:35Z,2021-04-12,B.1.1.7+S:E484K,"",VOC,1657,6
1,2021-07-15T10:01:35Z,2021-04-12,B.1.351,Beta,VOC,1657,19
1,2021-07-15T10:01:35Z,2021-04-12,P.1,Gamma,VOC,1657,21
1,2021-07-15T10:01:35Z,2021-04-12,B.1.617.2,Delta,VOC,1657,1
1,2021-07-15T10:01:35Z,2021-04-12,B.1.525,Eta,VOI,1657,1
1,2021-07-15T10:01:35Z,2021-04-12,B.1.427/B.1.429,"",VOI,1657,0
1,2021-07-15T10:01:35Z,2021-04-12,P.3,"",VOI,1657,0
1,2021-07-15T10:01:35Z,2021-04-12,B.1.616,"",VOI,1657,0
1,2021-07-15T10:01:35Z,2021-04-12,B.1.617.1,Kappa,VOI,1657,1
1,2021-07-15T10:01:35Z,2021-04-12,B.1.620,"",VOI,1657,0
1,2021-07-15T10:01:35Z,2021-04-12,B.1.621,"",VOI,1657,1
1,2021-07-15T10:01:35Z,2021-04-12,C.37,Lambda,VUM,1657,0
1,2021-07-15T10:01:35Z,2021-04-12,B.1.526,Iota,VUM,1657,0
1,2021-07-15T10:01:35Z,2021-04-19,B.1.1.7,Alpha,VOC,1557,1498
1,2021-07-15T10:01:35Z,2021-04-19,B.1.1.7+S:E484K,"",VOC,1557,7
1,2021-07-15T10:01:35Z,2021-04-19,B.1.351,Beta,VOC,1557,18
1,2021-07-15T10:01:35Z,2021-04-19,P.1,Gamma,VOC,1557,27
1,2021-07-15T10:01:35Z,2021-04-19,B.1.617.2,Delta,VOC,1557,1
1,2021-07-15T10:01:35Z,2021-04-19,B.1.525,Eta,VOI,1557,4
1,2021-07-15T10:01:35Z,2021-04-19,B.1.427/B.1.429,"",VOI,1557,0
1,2021-07-15T10:01:35Z,2021-04-19,P.3,"",VOI,1557,0
1,2021-07-15T10:01:35Z,2021-04-19,B.1.616,"",VOI,1557,0
1,2021-07-15T10:01:35Z,2021-04-19,B.1.617.1,Kappa,VOI,1557,0
1,2021-07-15T10:01:35Z,2021-04-19,B.1.620,"",VOI,1557,0
1,2021-07-15T10:01:35Z,2021-04-19,B.1.621,"",VOI,1557,2
1,2021-07-15T10:01:35Z,2021-04-19,C.37,Lambda,VUM,1557,0
1,2021-07-15T10:01:35Z,2021-04-19,B.1.526,Iota,VUM,1557,2
1,2021-07-15T10:01:35Z,2021-04-26,B.1.1.7,Alpha,VOC,1742,1692
1,2021-07-15T10:01:35Z,2021-04-26,B.1.1.7+S:E484K,"",VOC,1742,4
1,2021-07-15T10:01:35Z,2021-04-26,B.1.351,Beta,VOC,1742,8
1,2021-07-15T10:01:35Z,2021-04-26,P.1,Gamma,VOC,1742,28
1,2021-07-15T10:01:35Z,2021-04-26,B.1.617.2,Delta,VOC,1742,5
1,2021-07-15T10:01:35Z,2021-04-26,B.1.525,Eta,VOI,1742,1
1,2021-07-15T10:01:35Z,2021-04-26,B.1.427/B.1.429,"",VOI,1742,0
1,2021-07-15T10:01:35Z,2021-04-26,P.3,"",VOI,1742,0
1,2021-07-15T10:01:35Z,2021-04-26,B.1.616,"",VOI,1742,0
1,2021-07-15T10:01:35Z,2021-04-26,B.1.617.1,Kappa,VOI,1742,0
1,2021-07-15T10:01:35Z,2021-04-26,B.1.620,"",VOI,1742,0
1,2021-07-15T10:01:35Z,2021-04-26,B.1.621,"",VOI,1742,1
1,2021-07-15T10:01:35Z,2021-04-26,C.37,Lambda,VUM,1742,0
1,2021-07-15T10:01:35Z,2021-04-26,B.1.526,Iota,VUM,1742,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.1.7,Alpha,VOC,1681,1627
1,2021-07-15T10:01:35Z,2021-05-03,B.1.1.7+S:E484K,"",VOC,1681,2
1,2021-07-15T10:01:35Z,2021-05-03,B.1.351,Beta,VOC,1681,12
1,2021-07-15T10:01:35Z,2021-05-03,P.1,Gamma,VOC,1681,35
1,2021-07-15T10:01:35Z,2021-05-03,B.1.617.2,Delta,VOC,1681,1
1,2021-07-15T10:01:35Z,2021-05-03,B.1.525,Eta,VOI,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.427/B.1.429,"",VOI,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,P.3,"",VOI,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.616,"",VOI,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.617.1,Kappa,VOI,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.620,"",VOI,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.621,"",VOI,1681,3
1,2021-07-15T10:01:35Z,2021-05-03,C.37,Lambda,VUM,1681,0
1,2021-07-15T10:01:35Z,2021-05-03,B.1.526,Iota,VUM,1681,0
1,2021-07-15T10:01:35Z,2021-05-10,B.1.1.7,Alpha,VOC,1644,1586
