Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,9-9-2021 13:04,9-8-2021,B.1.617.2,Delta,VOC,1369,1336
1,9-9-2021 13:04,9-8-2021,B.1.620,"",VOI,1369,0
1,9-9-2021 13:04,9-8-2021,B.1.621,Mu,VOI,1369,1
1,9-9-2021 13:04,9-8-2021,C.37,Lambda,VOI,1369,0
1,9-9-2021 13:04,9-8-2021,B.1.1.7,Alpha,"",1369,32
1,9-9-2021 13:04,9-8-2021,B.1.525,Eta,"",1369,0
1,9-9-2021 13:04,9-8-2021,B.1.617.1,Kappa,"",1369,0
1,9-9-2021 13:04,9-8-2021,B.1.526,Iota,"",1369,0
1,9-9-2021 13:04,16-8-2021,B.1.351,Beta,VOC,1483,0
1,9-9-2021 13:04,16-8-2021,P.1,Gamma,VOC,1483,2
1,9-9-2021 13:04,16-8-2021,B.1.617.2,Delta,VOC,1483,1476
1,9-9-2021 13:04,16-8-2021,B.1.620,"",VOI,1483,0
1,9-9-2021 13:04,16-8-2021,B.1.621,Mu,VOI,1483,0
1,9-9-2021 13:04,16-8-2021,C.37,Lambda,VOI,1483,0
1,9-9-2021 13:04,16-8-2021,B.1.1.7,Alpha,"",1483,5
1,9-9-2021 13:04,16-8-2021,B.1.525,Eta,"",1483,0
1,9-9-2021 13:04,16-8-2021,B.1.617.1,Kappa,"",1483,0
1,9-9-2021 13:04,16-8-2021,B.1.526,Iota,"",1483,0
1,9-9-2021 13:04,23-8-2021,B.1.351,Beta,VOC,781,0
1,9-9-2021 13:04,23-8-2021,P.1,Gamma,VOC,781,1
1,9-9-2021 13:04,23-8-2021,B.1.617.2,Delta,VOC,781,780
1,9-9-2021 13:04,23-8-2021,B.1.620,"",VOI,781,0
1,9-9-2021 13:04,23-8-2021,B.1.621,Mu,VOI,781,0
1,9-9-2021 13:04,23-8-2021,C.37,Lambda,VOI,781,0
1,9-9-2021 13:04,23-8-2021,B.1.1.7,Alpha,"",781,0
1,9-9-2021 13:04,23-8-2021,B.1.525,Eta,"",781,0
1,9-9-2021 13:04,23-8-2021,B.1.617.1,Kappa,"",781,0
1,9-9-2021 13:04,23-8-2021,B.1.526,Iota,"",781,0
