Version,Date_of_report,Date_of_publication,Security_region_name,Security_region_code,Source_and_contact_tracing_phase,Total_reported,Reports_with_settings,Setting_reported,Number_settings_reported
4,2022-03-02T10:00:00Z,2021-07-04,Zuid-Holland-Zuid,VR18,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Zeeland,VR19,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Midden- en West-Brabant,VR20,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Brabant-Noord,VR21,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Brabant-Zuidoost,VR22,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Limburg-Noord,VR23,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Limburg-Zuid,VR24,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-04,Flevoland,VR25,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-05,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-06,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-07,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-08,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-09,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-10,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-11,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Drenthe,VR03,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,IJsselland,VR04,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Noord-Holland-Noord,VR10,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Zuid-Holland-Zuid,VR18,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Zeeland,VR19,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Limburg-Zuid,VR24,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-12,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Drenthe,VR03,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,IJsselland,VR04,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Noord-Holland-Noord,VR10,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Rotterdam-Rijnmond,VR17,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Zuid-Holland-Zuid,VR18,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Zeeland,VR19,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Brabant-Zuidoost,VR22,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Limburg-Zuid,VR24,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-13,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Groningen,VR01,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Drenthe,VR03,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,IJsselland,VR04,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Noord-Holland-Noord,VR10,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Zaanstreek-Waterland,VR11,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Amsterdam-Amstelland,VR13,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-07-14,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
