"date","IC_capaciteit_totaal","kliniek_capaciteit_totaal","IC_bezetting_covid","IC_bezetting_covid_internationaal","IC_bezetting_ontlabeld","IC_bezetting_noncovid","kliniek_bezetting_covid","kliniek_bezetting_ontlabeld","kliniek_bezetting_noncovid","IC_opnames_covid","kliniek_opnames_covid","Kliniek_Bedden_Nederland","IC_Bedden_COVID_Nederland","Totaal_Bezetting","IC_Opnames_7d","Kliniek_Opnames_7d","Totaal_opnames","Totaal_opnames_7d","Totaal_IC","IC_opnames_14d","Kliniek_opnames_14d","OMT_Check_IC","OMT_Check_Kliniek","Kliniek_Bedden_7d","IC_Bedden_7d","Totaal_Bedden_7d","IC_Bedden_14d","Kliniek_Bedden_14d","Totaal_Bedden_14d","OMT_Check_IC_Bezetting","OMT_Check_Kliniek_Bezetting","OMT_Check_Totaal_Bezetting","new.infection","corrections.cases","net.infection","new.hospitals","corrections.hospitals","net.hospitals","new.deaths","corrections.deaths","net.deaths","positive_7daverage","positive_14d","growth_infections","infections.today.nursery","infections.total.nursery","deaths.today.nursery","deaths.total.nursery","mutations.locations.nursery","total.current.locations.nursery","values.tested_total","values.infected","values.infected_percentage","pos.rate.3d.avg","pos.rate.7d.avg","cases","hospitalization","deaths","positivetests","hospital_intake_rivm"
2021-07-27,944,14727,125,0,34,543,415,42,12989,17,100,457,159,616,14,74.4285714285714,117,88.4285714285714,159,6.71428571428571,46.2857142857143,208.5,160.8,386,124.142857142857,510.142857142857,79.5714285714286,216.857142857143,296.428571428571,156,178,172.1,4042,-85,3957,28,0,28,3,0,3,5378,10008,53.7,24,42355,3,8620,-2,112,28630,3539,12.3611596227733,12.8,13.2,1851329,31215,17804,3957,28
2021-07-28,937,14582,135,0,29,555,422,43,12787,24,95,465,164,629,15.5714285714286,78.7142857142857,119,94.2857142857143,164,8.14285714285714,53,191.2,148.5,406.428571428571,132.428571428571,538.857142857143,84.1428571428571,243.142857142857,327.285714285714,157.4,167.2,164.6,3513,-58,3455,31,-3,28,8,0,8,4887,9501,51.4,39,42394,5,8625,1,125,26636,3194,11.991289983481,12.3,13,1854784,31243,17812,3455,28
2021-07-29,954,14628,144,0,33,559,416,55,12757,24,81,471,177,648,17.4285714285714,81.5714285714286,105,99,177,9.28571428571429,56.7142857142857,187.7,143.8,426.714285714286,142.428571428571,569.142857142857,89.1428571428571,267.571428571429,356.714285714286,159.8,159.5,159.6,4506,-91,4415,40,-2,38,3,0,3,4631,8821,52.5,32,42426,1,8626,0,133,23850,2878,12.0670859538784,12.1,12.8,1859199,31281,17815,4415,38
2021-07-30,944,14623,152,0,24,531,417,58,12194,14,74,475,176,651,18.4285714285714,81.1428571428571,88,99.5714285714286,176,9.57142857142857,60.7142857142857,192.5,133.6,441.714285714286,152.285714285714,594,93.7142857142857,293.285714285714,387,162.5,150.6,153.5,3463,-76,3387,32,-2,30,6,0,6,4204,8119,51.8,34,42460,5,8631,0,140,22319,2704,12.1152381379094,12.1,12.6,1862586,31311,17821,3387,30
2021-07-31,929,14000,155,0,26,520,425,61,11646,13,85,486,181,667,17.8571428571429,83,98,100.857142857143,181,11.2857142857143,63.8571428571429,158.2,130,455.714285714286,161.571428571429,617.285714285714,99.2857142857143,319.142857142857,418.428571428571,162.7,142.8,147.5,2983,-58,2925,35,0,35,6,0,6,3869,7289,53.1,55,42515,3,8634,-2,145,17611,2139,12.1458179546874,12.1,12.4,1865511,31346,17827,2925,35
2021-08-01,915,13680,162,0,25,496,434,62,11257,19,62,496,187,683,18.2857142857143,81.7142857142857,81,100,187,13.2857142857143,68,137.6,120.2,469.571428571429,169.142857142857,638.714285714286,107.714285714286,342.857142857143,450.571428571429,157,137,141.8,2350,-46,2304,31,0,31,2,0,2,3539,6492,54.5,23,42538,0,8634,0,148,15800,2119,13.4113924050633,12.5,12.3,1867815,31377,17829,2304,31
2021-08-02,928,14319,174,0,23,502,443,79,12022,21,60,522,197,719,18.8571428571429,79.5714285714286,81,98.4285714285714,197,14.4285714285714,71,130.7,112.1,481.714285714286,177.285714285714,659,115.714285714286,365.714285714286,481.428571428571,153.2,131.7,136.9,2136,-42,2094,23,-1,22,0,0,0,3285,5775,56.9,14,42552,0,8634,1,151,21863,2771,12.6743813749257,12.7,12.3,1869909,31399,17829,2094,22
2021-08-03,924,14313,173,0,26,547,438,82,12426,10,89,520,199,719,17.8571428571429,78,99,95.8571428571429,199,14,74.4285714285714,127.6,104.8,490.714285714286,183,673.714285714286,124.142857142857,386,510.142857142857,147.4,127.1,132.1,2263,-79,2184,32,-1,31,3,0,3,3031,5378,56.4,17,42569,2,8636,1,155,20493,2486,12.1309715512614,12.7,12.3,1872093,31430,17832,2184,31
2021-08-04,909,14400,169,0,23,543,400,70,12508,13,57,470,192,662,16.2857142857143,72.5714285714286,70,88.8571428571429,192,15.5714285714286,78.7142857142857,104.6,92.2,491.428571428571,187,678.428571428571,132.428571428571,406.428571428571,538.857142857143,141.2,120.9,125.9,2836,-73,2763,40,-2,38,7,0,7,2934,4887,60,52,42621,4,8640,-1,157,19532,2503,12.8148679090723,12.5,12.4,1874856,31468,17839,2763,38
2021-08-05,910,14262,178,0,21,526,395,79,12400,24,73,474,199,673,16.2857142857143,71.4285714285714,97,87.7142857142857,199,17.4285714285714,81.5714285714286,93.4,87.6,491.857142857143,190.142857142857,682,142.428571428571,426.714285714286,569.142857142857,133.5,115.3,119.8,3402,-44,3358,22,-1,21,11,0,11,2776,4631,59.9,40,42661,5,8645,-1,158,18361,2273,12.3795000272316,12.4,12.5,1878214,31489,17850,3358,21
2021-08-06,904,14158,184,0,22,536,393,80,11692,24,66,473,206,679,17.7142857142857,70.2857142857143,90,88,206,18.4285714285714,81.1428571428571,96.1,86.6,491.571428571429,194.428571428571,686,152.285714285714,441.714285714286,594,127.7,111.3,115.5,2951,-44,2907,19,0,19,8,0,8,2703,4204,64.3,43,42704,5,8650,0,161,17130,2195,12.8137769994162,12.7,12.6,1881121,31508,17858,2907,19
2021-08-07,893,14013,180,0,21,510,388,87,11612,17,75,475,201,676,18.2857142857143,68.8571428571429,92,87.1428571428571,201,17.8571428571429,83,102.4,83,490,197.285714285714,687.285714285714,161.571428571429,455.714285714286,617.285714285714,122.1,107.5,111.3,2448,-56,2392,25,0,25,9,0,9,2627,3869,67.9,26,42730,7,8657,-3,162,13349,1959,14.6752565735261,13.2,12.9,1883513,31533,17867,2392,25
2021-08-08,891,13866,180,0,20,470,388,85,11180,18,60,473,200,673,18.1428571428571,68.5714285714286,78,86.7142857142857,200,18.2857142857143,81.7142857142857,99.2,83.9,486.714285714286,199.142857142857,685.857142857143,169.142857142857,469.571428571429,638.714285714286,117.7,103.7,107.4,2347,-55,2292,25,0,25,2,0,2,2626,3539,74.2,26,42756,1,8658,0,161,12530,1704,13.5993615323224,13.6,12.9,1885805,31558,17869,2292,25
2021-08-09,889,14173,190,0,22,469,392,86,11778,19,52,478,212,690,17.8571428571429,67.4285714285714,71,85.2857142857143,212,18.8571428571429,79.5714285714286,94.7,84.7,480.428571428571,201.285714285714,681.714285714286,177.285714285714,481.714285714286,659,113.5,99.7,103.4,2077,-51,2026,25,0,25,2,0,2,2618,3285,79.7,18,42774,0,8658,0,163,18571,2449,13.1872273975553,13.8,13,1887831,31583,17871,2026,25
2021-08-10,927,14497,194,0,20,506,373,99,12072,17,68,472,214,686,18.8571428571429,64.4285714285714,85,83.2857142857143,214,17.8571428571429,78,105.6,82.6,473.571428571429,203.428571428571,677,183,490.714285714286,673.714285714286,111.2,96.5,100.5,2204,-43,2161,19,-1,18,7,0,7,2609,3031,86.1,12,42786,5,8663,1,164,16542,2224,13.4445653488091,13.4,13.2,1889992,31601,17878,2161,18
2021-08-11,905,14384,191,0,19,532,350,96,12296,20,58,446,210,656,19.8571428571429,64.5714285714286,78,84.4285714285714,210,16.2857142857143,72.5714285714286,121.9,89,470.142857142857,206,676.142857142857,187,491.428571428571,678.428571428571,110.2,95.7,99.7,2155,-43,2112,21,0,21,9,0,9,2512,2934,85.6,53,42839,5,8668,0,167,15840,2305,14.5517676767677,13.7,13.5,1892104,31622,17887,2112,21
2021-08-12,888,14346,188,0,22,530,344,95,12368,19,56,439,210,649,19.1428571428571,62.1428571428571,75,81.2857142857143,210,16.2857142857143,71.4285714285714,117.5,87,465.142857142857,207.571428571429,672.714285714286,190.142857142857,491.857142857143,682,109.2,94.6,98.6,2614,-51,2563,30,-2,28,7,0,7,2399,2776,86.4,22,42861,5,8673,2,167,15001,2150,14.3323778414772,14.1,13.8,1894667,31650,17894,2563,28
2021-08-13,890,14460,172,0,24,533,359,91,11881,13,73,450,196,646,17.5714285714286,63.1428571428571,86,80.7142857142857,196,17.7142857142857,70.2857142857143,99.2,89.8,461.857142857143,206.142857142857,668,194.428571428571,491.571428571429,686,106,94,97.4,2718,-41,2677,21,-2,19,6,0,6,2366,2703,87.5,57,42918,2,8675,2,172,14729,2197,14.9161518093557,14.6,14.1,1897344,31669,17900,2677,19
2021-08-14,887,14081,173,0,25,495,366,88,11728,13,80,454,198,652,17,63.8571428571429,93,80.8571428571429,198,18.2857142857143,68.8571428571429,93,92.7,458.857142857143,205.714285714286,664.571428571429,197.285714285714,490,687.285714285714,104.3,93.6,96.7,2349,-46,2303,22,-1,21,6,0,6,2352,2627,89.5,27,42945,4,8679,0,175,12317,2059,16.7167329706909,15.2,14.3,1899647,31690,17906,2303,21
2021-08-15,875,13829,177,0,23,472,390,81,11375,13,57,471,200,671,16.2857142857143,63.4285714285714,70,79.7142857142857,200,18.1428571428571,68.5714285714286,89.8,92.5,458.571428571429,205.714285714286,664.285714285714,199.142857142857,486.714285714286,685.857142857143,103.3,94.2,96.9,2298,-45,2253,28,0,28,3,0,3,2345,2626,89.3,14,42959,1,8680,-1,171,11281,1860,16.4879000088645,16,14.6,1901900,31718,17909,2253,28
2021-08-16,889,14004,177,0,22,496,396,108,11803,10,67,504,199,703,15,65.5714285714286,77,80.5714285714286,199,17.8571428571429,67.4285714285714,84,97.2,462.285714285714,203.857142857143,666.142857142857,201.285714285714,480.428571428571,681.714285714286,101.3,96.2,97.7,2275,-47,2228,26,0,26,6,0,6,2373,2618,90.6,11,42970,2,8682,0,170,18619,2498,13.4164025994951,15.2,14.7,1904128,31744,17915,2228,26
2021-08-17,893,14108,175,0,23,529,396,92,12176,9,72,488,198,686,13.8571428571429,66.1428571428571,81,80,198,18.8571428571429,64.4285714285714,73.5,102.7,464.571428571429,201.571428571429,666.142857142857,203.428571428571,473.571428571429,677,99.1,98.1,98.4,2358,-52,2306,16,0,16,5,0,5,2395,2609,91.8,22,42992,1,8683,0,168,17667,2295,12.9903209373408,14,14.6,1906434,31760,17920,2306,16
2021-08-18,889,14399,184,0,28,521,382,87,12336,14,59,469,212,681,13,66.2857142857143,73,79.2857142857143,212,19.8571428571429,64.5714285714286,65.5,102.7,467.857142857143,201.857142857143,669.714285714286,206,470.142857142857,676.142857142857,98,99.5,99,2824,-47,2777,35,-1,34,7,0,7,2491,2512,99.2,46,43038,6,8689,-2,171,16249,2095,12.8931011139147,13.1,14.3,1909211,31794,17927,2777,34
2021-08-19,896,14227,186,0,34,520,366,86,12278,14,54,452,220,672,12.2857142857143,66,68,78.2857142857143,220,19.1428571428571,62.1428571428571,64.2,106.2,469.714285714286,203.285714285714,673,207.571428571429,465.142857142857,672.714285714286,97.9,101,100,2524,-36,2488,32,-1,31,6,0,6,2478,2399,103.3,44,43082,4,8693,-1,170,15880,2039,12.8400503778338,12.9,14.1,1911699,31825,17933,2488,31
2021-08-20,894,14293,187,0,28,523,368,84,12278,21,71,452,215,667,13.4285714285714,65.7142857142857,92,79.1428571428571,215,17.5714285714286,63.1428571428571,76.4,104.1,470,206,676,206.142857142857,461.857142857143,668,99.9,101.8,101.2,2250,-41,2209,31,-1,30,6,0,6,2411,2366,101.9,32,43114,4,8697,-1,164,16429,2216,13.4883437823361,13.1,13.9,1913908,31855,17939,2209,30
2021-08-21,897,13851,190,0,28,491,348,91,11067,14,57,439,218,657,13.5714285714286,62.4285714285714,71,76,218,17,63.8571428571429,79.8,97.8,467.857142857143,208.857142857143,676.714285714286,205.714285714286,458.857142857143,664.571428571429,101.5,102,101.8,2467,-59,2408,35,0,35,8,0,8,2428,2352,103.2,13,43127,6,8703,-1,166,13778,2066,14.9949194367833,13.7,13.7,1916316,31890,17947,2408,35
2021-08-22,884,13591,190,0,29,454,355,86,10914,10,59,441,219,660,13.1428571428571,62.7142857142857,69,75.8571428571429,219,16.2857142857143,63.4285714285714,80.7,98.9,463.571428571429,211.571428571429,675.142857142857,205.714285714286,458.571428571429,664.285714285714,102.8,101.1,101.6,2499,-46,2453,16,-1,15,6,0,6,2457,2345,104.8,14,43141,1,8704,0,165,12706,2076,16.3387376042814,14.8,13.7,1918769,31905,17953,2453,15
2021-08-23,899,14138,193,0,31,486,371,83,11575,12,59,454,224,678,13.4285714285714,61.5714285714286,71,75,224,15,65.5714285714286,89.5,93.9,456.428571428571,215.142857142857,671.571428571429,203.857142857143,462.285714285714,666.142857142857,105.5,98.7,100.8,2425,-35,2390,25,0,25,4,-1,3,2478,2373,104.4,9,43150,4,8708,-2,162,18653,2718,14.5713826194178,15.2,13.9,1921159,31930,17956,2390,25
2021-08-24,912,14563,200,0,30,518,358,103,12745,20,69,461,230,691,15,61.1428571428571,89,76.1428571428571,230,13.8571428571429,66.1428571428571,108.2,92.4,452.571428571429,219.714285714286,672.285714285714,201.571428571429,464.571428571429,666.142857142857,109,97.4,100.9,2504,-67,2437,27,0,27,11,0,11,2499,2395,104.3,16,43166,9,8717,-3,153,17636,2562,14.5271036516217,15,14.2,1923596,31957,17967,2437,27
2021-08-25,913,14578,198,0,30,529,342,104,12548,19,56,446,228,674,15.7142857142857,60.7142857142857,75,76.4285714285714,228,13,66.2857142857143,120.9,91.6,449.285714285714,222,671.285714285714,201.857142857143,467.857142857143,669.714285714286,110,96,100.2,2863,-35,2828,26,0,26,7,0,7,2505,2491,100.6,49,43215,6,8723,-1,150,18833,2479,13.1630648330059,14.1,14.2,1926424,31983,17974,2828,26
2021-08-26,919,14728,192,0,26,541,337,103,12142,11,61,440,218,658,15.2857142857143,61.7142857142857,72,77,218,12.2857142857143,66,124.4,93.5,447.571428571429,221.714285714286,669.285714285714,203.285714285714,469.714285714286,673,109.1,95.3,99.4,2651,-57,2594,27,-1,26,8,0,8,2523,2478,101.8,24,43239,2,8725,-1,145,18357,2371,12.9160538214305,13.5,14.2,1929018,32009,17982,2594,26
2021-08-27,914,14701,192,0,30,526,340,97,12699,17,60,437,222,659,14.7142857142857,60.1428571428571,77,74.8571428571429,222,13.4285714285714,65.7142857142857,109.6,91.5,445.428571428571,222.714285714286,668.142857142857,206,470,676,108.1,94.8,98.8,2853,-38,2815,26,0,26,4,-1,3,2609,2411,108.2,23,43262,1,8726,-2,141,17908,2324,12.9774402501675,13,14.1,1931833,32035,17985,2815,26
2021-08-28,924,14478,192,0,32,494,331,90,12166,22,78,421,224,645,15.8571428571429,63.1428571428571,100,79,224,13.5714285714286,62.4285714285714,116.8,101.1,442.857142857143,223.571428571429,666.428571428571,208.857142857143,467.857142857143,676.714285714286,107,94.7,98.5,2494,-44,2450,34,0,34,9,0,9,2613,2428,107.6,41,43303,2,8728,-1,141,16290,2004,12.3020257826888,12.7,13.7,1934283,32069,17994,2450,34
2021-08-29,918,13590,192,0,32,454,338,80,11039,15,59,418,224,642,16.5714285714286,63.1428571428571,74,79.7142857142857,224,13.1428571428571,62.7142857142857,126.1,100.7,439.571428571429,224.285714285714,663.857142857143,211.571428571429,463.571428571429,675.142857142857,106,94.8,98.3,2342,-53,2289,29,0,29,2,0,2,2590,2457,105.4,16,43319,1,8729,-1,140,16704,1858,11.1230842911877,12.2,13.1,1936572,32098,17996,2289,29
2021-08-30,914,14697,189,0,31,480,370,99,12239,13,51,469,220,689,16.7142857142857,62,64,78.7142857142857,220,13.4285714285714,61.5714285714286,124.5,100.7,441.714285714286,223.714285714286,665.428571428571,215.142857142857,456.428571428571,671.571428571429,104,96.8,99.1,2213,-42,2171,28,-1,27,2,0,2,2560,2478,103.3,16,43335,0,8729,0,139,24404,2833,11.6087526634978,11.7,12.6,1938743,32125,17998,2171,27
2021-08-31,932,14899,180,0,32,538,365,94,13070,8,65,459,212,671,15,61.4285714285714,73,76.4285714285714,212,15,61.1428571428571,100,100.5,441.428571428571,221.142857142857,662.571428571429,219.714285714286,452.571428571429,672.285714285714,100.7,97.5,98.6,2349,-37,2312,39,-1,38,12,0,12,2538,2499,101.6,23,43358,3,8732,-1,138,24514,2648,10.8019906991923,11.2,12.1,1941055,32163,18010,2312,38
2021-09-01,944,14879,173,0,34,542,338,98,13072,9,66,436,207,643,13.5714285714286,62.8571428571429,75,76.4285714285714,207,15.7142857142857,60.7142857142857,86.4,103.5,440,218.142857142857,658.142857142857,222,449.285714285714,671.285714285714,98.3,97.9,98,2878,-51,2827,27,-3,24,2,0,2,2540,2505,101.4,17,43375,1,8733,-2,135,24710,2628,10.635370295427,11,11.7,1943882,32187,18012,2827,24
2021-09-02,939,14978,172,0,37,557,350,92,13087,18,69,442,209,651,14.5714285714286,64,87,78.5714285714286,209,15.2857142857143,61.7142857142857,95.3,103.7,440.285714285714,216.857142857143,657.142857142857,221.714285714286,447.571428571429,669.285714285714,97.8,98.4,98.2,2821,-48,2773,29,-2,27,5,0,5,2564,2523,101.6,20,43395,1,8734,-1,137,22489,2429,10.8008359642492,10.7,11.4,1946655,32214,18017,2773,27
2021-09-03,937,14906,176,0,40,569,348,91,13146,13,59,439,216,655,14,63.8571428571429,72,77.8571428571429,216,14.7142857142857,60.1428571428571,95.1,106.2,440.571428571429,216,656.571428571429,222.714285714286,445.428571428571,668.142857142857,97,98.9,98.3,2576,-36,2540,18,0,18,9,0,9,2525,2609,96.8,19,43414,5,8739,-1,141,20548,2263,11.0132372980339,10.8,11.1,1949195,32232,18026,2540,18
2021-09-04,926,14520,173,0,39,534,349,93,12333,10,75,442,212,654,12.2857142857143,63.4285714285714,85,75.7142857142857,212,15.8571428571429,63.1428571428571,77.5,100.5,443.571428571429,214.285714285714,657.857142857143,223.571428571429,442.857142857143,666.428571428571,95.8,100.2,98.7,2793,-102,2691,16,-2,14,9,0,9,2567,2613,98.2,19,43433,2,8741,-2,144,19126,1976,10.3314859353759,10.7,10.9,1951886,32246,18035,2691,14
2021-09-05,914,14274,176,0,37,485,371,96,11859,9,67,467,213,680,11.4285714285714,64.5714285714286,76,76,213,16.5714285714286,63.1428571428571,69,102.3,450.571428571429,212.714285714286,663.285714285714,224.285714285714,439.571428571429,663.857142857143,94.8,102.5,99.9,2393,-46,2347,32,0,32,2,0,2,2575,2590,99.4,25,43458,2,8743,0,151,19341,1923,9.94260896541027,10.4,10.8,1954233,32278,18037,2347,32
2021-09-06,935,15007,184,0,36,503,362,100,12565,17,38,462,220,682,12,62.7142857142857,55,74.7142857142857,220,16.7142857142857,62,71.8,101.2,449.571428571429,212.714285714286,662.285714285714,223.714285714286,441.714285714286,665.428571428571,95.1,101.8,99.5,2151,-36,2115,33,-1,32,3,0,3,2566,2560,100.2,9,43467,1,8744,-1,144,30905,2782,9.00177964730626,9.6,10.3,1956348,32310,18040,2115,32
2021-09-07,941,15306,176,0,39,545,360,103,13399,9,52,463,215,678,12.1428571428571,60.8571428571429,61,73,215,15,61.4285714285714,81,99.1,450.142857142857,213.142857142857,663.285714285714,221.142857142857,441.428571428571,662.571428571429,96.4,102,100.1,2501,-45,2456,34,-1,33,8,0,8,2588,2538,102,14,43481,4,8748,0,141,27983,2548,9.10552835650216,9.3,10,1958804,32343,18048,2456,33
2021-09-08,939,15141,185,0,34,553,346,106,13436,22,59,452,219,671,14,59.8571428571429,81,73.8571428571429,219,13.5714285714286,62.8571428571429,103.2,95.2,452.428571428571,214.857142857143,667.285714285714,218.142857142857,440,658.142857142857,98.5,102.8,101.4,2843,-62,2781,21,0,21,7,0,7,2583,2540,101.7,23,43504,1,8749,-2,137,27953,2425,8.67527635674167,8.9,9.7,1961585,32364,18055,2781,21
2021-09-09,941,15270,182,0,32,562,347,96,13665,16,68,443,214,657,13.7142857142857,59.7142857142857,84,73.4285714285714,214,14.5714285714286,64,94.1,93.3,452.571428571429,215.571428571429,668.142857142857,216.857142857143,440.285714285714,657.142857142857,99.4,102.8,101.7,2403,-41,2362,30,-1,29,3,0,3,2523,2564,98.4,18,43522,1,8750,0,139,23544,2159,9.17006455997282,9,9.5,1963947,32393,18058,2362,29
2021-09-10,932,15457,180,0,31,558,359,103,13754,12,60,462,211,673,13.5714285714286,59.8571428571429,72,73.4285714285714,211,14,63.8571428571429,96.9,93.7,455.857142857143,214.857142857143,670.714285714286,216,440.571428571429,656.571428571429,99.5,103.5,102.2,2730,-43,2687,28,-1,27,4,0,4,2545,2525,100.8,24,43546,1,8751,0,138,22114,2105,9.51885683277562,9.1,9.3,1966634,32420,18062,2687,27
2021-09-11,926,15095,179,0,30,513,337,102,13005,18,58,439,209,648,14.7142857142857,57.4285714285714,76,72.1428571428571,209,12.2857142857143,63.4285714285714,119.8,90.5,455.428571428571,214.428571428571,669.857142857143,214.285714285714,443.571428571429,657.857142857143,100.1,102.7,101.8,2245,-47,2198,24,-1,23,6,0,6,2467,2567,96.1,38,43584,2,8753,-1,141,18701,1700,9.09042297203358,9.3,9.2,1968832,32443,18068,2198,23
2021-09-12,913,14599,173,0,32,476,335,100,12227,7,52,435,205,640,14.4285714285714,55.2857142857143,59,69.7142857142857,205,11.4285714285714,64.5714285714286,126.2,85.6,450.857142857143,213.285714285714,664.142857142857,212.714285714286,450.571428571429,663.285714285714,100.3,100.1,100.1,2129,-47,2082,24,0,24,1,0,1,2429,2575,94.3,16,43600,0,8753,-1,142,18749,1587,8.46445143740999,9.1,9,1970914,32467,18069,2082,24
2021-09-13,935,15101,174,0,34,504,342,108,13012,10,41,450,208,658,13.4285714285714,55.7142857142857,51,69.1428571428571,208,12,62.7142857142857,111.9,88.8,449.142857142857,211.571428571429,660.714285714286,212.714285714286,449.571428571429,662.285714285714,99.5,99.9,99.8,1777,-38,1739,22,0,22,4,0,4,2375,2566,92.6,6,43606,0,8753,-2,135,30440,2251,7.39487516425756,8.2,8.7,1972653,32489,18073,1739,22
2021-09-14,935,15480,171,0,32,556,323,109,13780,7,51,432,203,635,13.1428571428571,55.5714285714286,58,68.7142857142857,203,12.1428571428571,60.8571428571429,108.2,91.3,444.714285714286,209.857142857143,654.571428571429,213.142857142857,450.142857142857,663.285714285714,98.5,98.8,98.7,2041,-32,2009,27,-1,26,10,0,10,2310,2588,89.3,8,43614,3,8756,-1,129,27385,2009,7.33613291948147,7.6,8.4,1974662,32515,18083,2009,26
2021-09-15,925,15445,157,0,43,575,295,105,13756,12,45,400,200,600,11.7142857142857,53.5714285714286,57,65.2857142857143,200,14,59.8571428571429,83.7,89.5,437.285714285714,207.142857142857,644.428571428571,214.857142857143,452.428571428571,667.285714285714,96.4,96.7,96.6,2402,-48,2354,20,-1,19,7,0,7,2247,2583,87,26,43640,6,8762,0,130,28583,2194,7.67589126403807,7.5,8.3,1977016,32534,18090,2354,19
2021-09-16,955,15642,161,0,41,565,272,106,13945,15,49,378,202,580,11.5714285714286,50.8571428571429,64,62.4285714285714,202,13.7142857142857,59.7142857142857,84.4,85.2,428,205.428571428571,633.428571428571,215.571428571429,452.571428571429,668.142857142857,95.3,94.6,94.8,2130,-32,2098,18,0,18,7,0,7,2208,2523,87.5,22,43662,1,8763,-1,125,22271,1968,8.83660365497732,7.9,8.2,1979114,32552,18097,2098,18
